config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,0,-12.101967513561249,91,True,1.550489902496338,2.1255805492401123,0.9846139997243881,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,1,-6.0391598623245955,51,True,1.0452169179916382,2.0045108795166016,0.6604887619614601,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,2,-6.260670401155949,58,True,1.1097264289855957,2.018657922744751,0.634882815182209,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,3,-22.41678454261273,72,True,1.2945634126663208,2.146646738052368,0.8427400141954422,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,4,-16.002675994299352,78,True,1.3988386392593384,2.589125156402588,0.8319674301892519,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,5,-4.65011755283922,49,True,1.4215573072433472,2.0545809268951416,0.9321851432323456,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,6,-13.98724431823939,67,True,1.1309099197387695,2.0024619102478027,0.6676158905029297,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,7,-20.34359878115356,88,True,1.2677702903747559,2.19596529006958,0.801704078912735,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,8,-16.877534964121878,70,True,1.084018588066101,2.0168981552124023,0.6390734948217869,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,9,-10.828227695077658,67,True,1.1010442972183228,2.171534776687622,0.5721443989314139,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,10,-18.543965321034193,87,True,1.3013347387313843,2.1279451847076416,0.8132382184267044,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,11,-8.599623853340745,57,True,1.524161696434021,2.133554458618164,1.032311424612999,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,12,-14.434679923579097,107,True,1.1822172403335571,2.018906831741333,0.6637640595436096,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,13,-18.019213567487895,81,True,1.1484426259994507,2.0642426013946533,0.6790669113397598,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,14,-7.008664550259709,65,True,1.6423839330673218,2.0936405658721924,1.0439341217279434,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,15,-21.421300200745463,88,True,1.5159460306167603,2.3644726276397705,0.9457027763128281,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,16,-5.977456878870726,90,True,1.5133501291275024,2.0153748989105225,0.9919524192810059,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,17,-16.627955010160804,83,True,1.3628368377685547,2.086315631866455,0.8523340374231339,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,18,-10.432580946944654,68,True,1.3832082748413086,2.4744434356689453,0.8067980520427227,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,19,-14.786588802933693,78,True,1.3422142267227173,2.092322587966919,0.8045062944293022,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,20,-2.758913278579712,27,True,1.1922295093536377,2.0165231227874756,0.734634168446064,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,21,-10.025147881358862,61,True,1.1029754877090454,2.0070712566375732,0.6206655390560627,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,22,-12.707984319888055,84,True,1.6422754526138306,2.046811819076538,1.0196760594844818,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,23,-11.213003639131784,91,True,1.476900577545166,2.050036668777466,63.57178211212158,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,24,-5.559528813697398,49,True,1.195473074913025,2.067136287689209,0.7560703083872795,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,25,-7.185100298374891,49,True,1.113197684288025,2.071758985519409,0.6143283471465111,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,26,-12.50277823023498,71,True,1.474379062652588,2.0058236122131348,0.9553988873958588,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,27,-8.908170544542372,92,True,1.2511109113693237,2.0992863178253174,0.7614926919341087,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,28,-11.438124932348728,53,True,1.114802360534668,2.033708095550537,0.6525110341608524,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,29,-10.75572556257248,67,True,1.216901421546936,2.161440372467041,0.7151700705289841,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,30,-8.45832731295377,52,True,1.1555007696151733,2.0177133083343506,0.684153888374567,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,31,-5.004570182412863,50,True,1.2299996614456177,2.018132209777832,0.8257742077112198,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,32,-11.114029988646507,78,True,1.409401297569275,2.0910725593566895,0.8729185461997986,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,33,-12.207923685200512,63,True,1.3425884246826172,2.2345733642578125,0.8575101122260094,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,34,-16.559903553687036,90,True,1.2154959440231323,2.2890682220458984,0.6582993939518929,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,35,-9.649072080850601,61,True,1.0702736377716064,2.094809055328369,0.625489953905344,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,36,-13.050078148022294,76,True,1.4462493658065796,2.049362897872925,0.9646820425987244,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,37,-12.037426142022014,78,True,1.1919459104537964,2.134840726852417,0.7005428075790405,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,38,-10.567743296734989,64,True,1.0827091932296753,2.0285143852233887,0.6041696630418301,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,39,-10.69954551011324,62,True,1.1095458269119263,2.0410192012786865,0.6701431013643742,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,40,-10.389931758865714,71,True,1.4007340669631958,2.008145809173584,0.8759122043848038,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,41,-9.018661574460566,52,True,1.158234715461731,2.0105347633361816,0.7200831770896912,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,42,-10.57493680715561,100,True,1.4182161092758179,2.0096607208251953,0.8802881240844727,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,43,-21.18719679210335,96,True,1.4283394813537598,2.040984869003296,0.9282636642456055,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,44,-16.011181324720383,75,True,1.3386884927749634,2.266514778137207,0.8044391572475433,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,45,-15.387346767820418,129,True,1.3929344415664673,2.121661424636841,0.8576142936944962,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,46,-11.003582041710615,64,True,1.3799872398376465,2.134121894836426,0.9087868183851242,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,47,-32.87331367004663,111,True,1.1299155950546265,2.141162872314453,0.7715952470898628,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,48,-23.03530002757907,108,True,1.5509395599365234,2.7249135971069336,0.9739809408783913,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,49,-8.899416100233793,65,True,1.1983455419540405,2.1325786113739014,0.7115719243884087,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,50,-15.466315167024732,84,True,1.2492046356201172,2.2253503799438477,0.7442135959863663,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,51,-12.959676788188517,70,True,1.4868063926696777,2.1187970638275146,36.93444108963013,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,52,-8.942943706177175,47,True,1.3543416261672974,2.244511365890503,0.8292316049337387,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,53,-16.951966875232756,85,True,1.3062630891799927,2.200878620147705,0.8395676985383034,,
architecture_scalability_rendezvous_50agents,phi1_w64,1,50,4,0,54,-6.34324945230037,50,True,1.27345871925354,2.0531280040740967,0.767586886882782,,
