variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi2_w32,1,4,-7.455967383957468,1.4890354478359222,2.4381037902832032,1.2914712770376355,,,36.52,1.0
phi2_w32,1,8,-10.818070199135692,1.119878033399582,2.249043643474579,2.1318722422164864,,,55.83,1.0
phi2_w32,1,16,-14.415291393380611,1.0558151525259019,2.1217065405845643,3.0664173179969656,,,71.7,1.0
phi2_w32,1,32,-17.415147766694428,1.076266760826111,2.1249359464645385,0.9371432487806305,,,82.28,1.0
phi2_w32,1,50,-20.30564276162535,1.0659337264299393,2.106937668323517,1.7185853140830993,,,90.18,1.0
phi2_w32,1,100,-26.63204044645652,1.0733758664131166,2.0955899286270143,2.974770256915688,,,99.61,1.0
phi2_w32,2,4,-8.584102823212742,1.2792905616760253,2.1004206109046937,2.3521746073476972,,,48.96,1.0
phi2_w32,2,8,-12.479367211507633,0.9762333446741104,2.1190334224700926,1.3460167415812612,,,67.58,1.0
phi2_w32,2,16,-14.790598288178444,0.7837449473142624,2.101551477909088,0.755307258523535,,,77.61,1.0
phi2_w32,2,32,-17.7134358471632,0.6588164854049683,2.103330998420715,1.7703143492934759,,,86.73,1.0
phi2_w32,2,50,-20.629927528705448,0.608286127448082,2.083581922054291,1.0025138911381364,,,92.76,1.0
phi2_w32,2,100,-27.62689763788134,0.5559888687729836,2.0861299657821655,1.104462952324003,,,101.8,1.0
phi2_w32,3,4,-17.668877667542546,3.4088880944252016,5.819391520023346,3.618084382484667,,,76.25,0.92
phi2_w32,3,8,-10.783613536050543,1.0860387510061265,2.14672563791275,0.9434127896418795,,,54.17,1.0
phi2_w32,3,16,-12.61974379280582,0.9281485259532929,2.136442768573761,0.6586904467735439,,,64.24,1.0
phi2_w32,3,32,-14.548127104714514,0.8684348177909851,2.146451323032379,1.1815541427151766,,,70.73,1.0
phi2_w32,3,50,-17.095183755122125,0.8528491538763047,2.133302021026611,1.357414140217751,,,76.59,1.0
phi2_w32,3,100,-21.94809337846935,0.7861268246173858,2.1469975018501284,2.006314225364849,,,85.92,1.0
phi2_w32,4,4,-41.11863303355872,5.200482196807862,6.463258776664734,5.110614218711853,,,500.0,0.0
phi2_w32,4,8,-45.7207162610814,5.074120945930481,7.068197064399719,8.670846995413303,,,500.0,0.0
phi2_w32,4,16,-53.36326956115663,5.098485808372498,7.539728288650513,7.391511968970299,,,500.0,0.0
phi2_w32,4,32,-61.51275212340057,5.246323108673096,8.11388401031494,12.530646622031927,,,500.0,0.0
phi2_w32,4,50,-69.7717790363729,5.231012563705445,8.19866883277893,8.03972419013977,,,500.0,0.0
phi2_w32,4,100,-88.12250613167882,5.024741988182068,7.842884545326233,9.836834797358513,,,500.0,0.0
phi2_w32,5,4,-40.04415374660864,4.6000269711017605,5.819099395275116,7.946490339338779,,,496.27,0.01
phi2_w32,5,8,-47.076050841510295,4.209543194770813,6.059693083763123,6.191114235520363,,,500.0,0.0
phi2_w32,5,16,-53.835120651237666,4.193004374504089,6.378692021369934,6.633582401871681,,,500.0,0.0
phi2_w32,5,32,-71.51242935363203,4.177847270965576,6.545977449417114,8.597594683393837,,,500.0,0.0
phi2_w32,5,50,-82.26005180746317,4.1707143974304195,6.581952729225159,8.940296985054015,,,500.0,0.0
phi2_w32,5,100,-107.0729582233727,4.163357672691345,6.603453025817871,5.732146522927285,,,500.0,0.0
phi2_w64,1,4,-9.597155172871426,1.3099156904220581,2.1646415901184084,2.7599816179834304,,,54.18,1.0
phi2_w64,1,8,-13.389094753498211,1.0267633843421935,2.12826411485672,2.106558007579297,,,75.3,1.0
phi2_w64,1,16,-17.13530320770107,0.860112590789795,2.1827644753456115,0.7325974666397087,,,93.62,1.0
phi2_w64,1,32,-19.948662493517624,0.7774681097269058,2.1624685859680177,2.768675783406943,,,102.79,1.0
phi2_w64,1,50,-22.670023824423552,0.71008714646101,2.1612412261962892,1.514264495372027,,,110.66,1.0
phi2_w64,1,100,-27.83670613238588,0.6439635497331619,2.1721625781059264,1.9134212523527443,,,120.86,1.0
phi2_w64,2,4,-191.55633114228024,37.09968589067459,53.37463640213013,30.412249347865583,,,500.0,0.0
phi2_w64,2,8,-192.9406423546374,37.17373007774353,61.16317417144776,34.929613295197484,,,500.0,0.0
