variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
embed_dim128,1,4,-581.4279703916361,,,,28.164755407969157,,1024.0,0.0
embed_dim128,1,8,-459.1062907620023,,,,22.012899955113728,,1024.0,0.0
embed_dim128,1,16,-350.3202805350224,,,,16.642124207814536,,1024.0,0.0
embed_dim128,1,32,-226.6649882403668,,,,10.076187825202942,441.2307692307692,897.7333333333333,0.21666666666666667
embed_dim128,1,50,-85.78760150494054,,,,4.290346844991048,330.921568627451,434.8833333333333,0.85
embed_dim128,1,100,-10.315811021944198,,,,3.0555402199427286,80.71666666666667,80.71666666666667,1.0
embed_dim128,2,4,-791.0428283404559,,,,36.28601541519165,,1024.0,0.0
embed_dim128,2,8,-581.1963478541622,,,,24.50346039136251,,1024.0,0.0
embed_dim128,2,16,-412.557990058884,,,,21.006482815742494,,1024.0,0.0
embed_dim128,2,32,-271.3048447235798,,,,12.551785588264465,739.0,971.75,0.18333333333333332
embed_dim128,2,50,-195.89554567520196,,,,8.436079196135204,657.5238095238095,895.7333333333333,0.35
embed_dim128,2,100,-83.90947539086143,,,,4.260006630420685,471.2916666666667,581.8333333333334,0.8
embed_dim128,3,4,-598.3478093660126,,,,28.833107296625773,,1024.0,0.0
embed_dim128,3,8,-463.6870844475304,,,,22.809273179372152,,1024.0,0.0
embed_dim128,3,16,-361.1450411270062,,,,18.238774526119233,599.0,1009.8333333333334,0.03333333333333333
embed_dim128,3,32,-214.48573577015972,,,,8.597220317522686,468.37931034482756,755.45,0.48333333333333334
embed_dim128,3,50,-80.49524625541332,,,,4.027075163523356,297.45454545454544,358.0,0.9166666666666666
embed_dim128,3,100,-11.73661765937383,,,,3.0176480134328205,86.46666666666667,86.46666666666667,1.0
embed_dim128,4,4,-915.5769212101897,,,,45.69352149963379,,1024.0,0.0
embed_dim128,4,8,-725.90617383942,,,,35.93891134262085,,1024.0,0.0
embed_dim128,4,16,-533.4416586651156,,,,25.56862168312073,,1024.0,0.0
embed_dim128,4,32,-373.5316895147786,,,,18.023404169082642,,1024.0,0.0
embed_dim128,4,50,-304.2468466797223,,,,14.424090671539307,,1024.0,0.0
embed_dim128,4,100,-203.58602448708066,,,,10.40893771648407,606.6666666666666,1003.1333333333333,0.05
embed_dim128,5,4,-783.2980328002324,,,,33.18168538411458,,1024.0,0.0
embed_dim128,5,8,-574.6253167406966,,,,24.59587189356486,,1024.0,0.0
embed_dim128,5,16,-425.25588696673515,,,,17.61097445487976,,1024.0,0.0
embed_dim128,5,32,-285.0173261741797,,,,12.629885069529216,,1024.0,0.0
embed_dim128,5,50,-224.73328661676496,,,,10.272856724262237,,1024.0,0.0
embed_dim128,5,100,-129.32911925812562,,,,5.581289728482564,572.9565217391304,851.1,0.38333333333333336
embed_dim16,1,4,-641.999170688726,,,,29.51219239234924,,1024.0,0.0
embed_dim16,1,8,-479.3783078568677,,,,26.76733362674713,,1024.0,0.0
embed_dim16,1,16,-352.90190381997576,,,,19.01635836760203,412.8888888888889,932.3333333333334,0.15
embed_dim16,1,32,-200.14121133686663,,,,7.776312208175659,460.36842105263156,667.0333333333333,0.6333333333333333
embed_dim16,1,50,-128.77057083214945,,,,4.918013493220012,401.0204081632653,515.2333333333333,0.8166666666666667
embed_dim16,1,100,-9.661353638752674,,,,3.055272348856522,74.3,74.3,1.0
embed_dim16,2,4,-635.4514626224835,,,,29.445628384749096,425.0,1004.0333333333333,0.03333333333333333
embed_dim16,2,8,-407.64689769347507,,,,16.451819177468618,542.5454545454545,847.4666666666667,0.36666666666666664
embed_dim16,2,16,-145.4381103223345,,,,3.9407967487970987,371.859649122807,404.46666666666664,0.95
embed_dim16,2,32,-52.01561948576321,,,,2.9920995473861693,188.6,188.6,1.0
embed_dim16,2,50,-15.562240504426882,,,,2.9449106653531394,74.55,74.55,1.0
embed_dim16,2,100,-4.805990008171648,,,,2.8533019701639812,34.5,34.5,1.0
embed_dim16,3,4,-825.7033949750165,,,,44.49543698628744,,1024.0,0.0
embed_dim16,3,8,-613.3396499038985,,,,32.67555103302002,,1024.0,0.0
embed_dim16,3,16,-460.7948226278648,,,,23.846164917945863,458.1666666666667,967.4166666666666,0.1
embed_dim16,3,32,-225.50441563692874,,,,10.62632412513097,404.1470588235294,672.75,0.5666666666666667
embed_dim16,3,50,-148.15378894510988,,,,8.957540114720663,344.0,536.6666666666666,0.7166666666666667
embed_dim16,3,100,-27.942388149350883,,,,3.3185904820760093,157.29310344827587,186.18333333333334,0.9666666666666667
embed_dim16,4,4,-615.4375047929585,,,,30.0291933854421,,1024.0,0.0
embed_dim16,4,8,-458.2311949050054,,,,22.990077964464824,763.0,1019.65,0.016666666666666666
embed_dim16,4,16,-310.1037532691223,,,,14.00513546069463,410.6923076923077,891.1166666666667,0.21666666666666667
embed_dim16,4,32,-158.04639166059593,,,,6.623826615015665,407.06976744186045,581.8666666666667,0.7166666666666667
embed_dim16,4,50,-48.49144906441992,,,,4.004982264836629,188.31578947368422,230.1,0.95
embed_dim16,4,100,-5.961743488279171,,,,3.1578742980957033,46.68333333333333,46.68333333333333,1.0
embed_dim16,5,4,-953.648624864469,,,,50.22802848815918,,1024.0,0.0
embed_dim16,5,8,-759.900297749353,,,,38.53907016118367,,1024.0,0.0
embed_dim16,5,16,-541.661870422711,,,,27.997313944498696,,1024.0,0.0
embed_dim16,5,32,-375.9392358337839,,,,19.25872155825297,,1024.0,0.0
embed_dim16,5,50,-293.7335365282992,,,,14.40611519018809,,1024.0,0.0
embed_dim16,5,100,-207.1163833280715,,,,9.718996997674306,2.0,1006.9666666666667,0.016666666666666666
embed_dim32,1,4,-894.5404076506694,,,,46.60241667429606,,1024.0,0.0
embed_dim32,1,8,-693.2805986288935,,,,32.64875399271647,,1024.0,0.0
