config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,4,2,16,-620.7010124325752,1024,False,,,,40.579288482666016,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,4,2,17,-606.1688322722912,1024,False,,,,29.172679901123047,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,4,2,18,-617.393234372139,1024,False,,,,31.453033447265625,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,4,2,19,-574.3846052438021,1024,False,,,,20.682907104492188,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,0,-469.44309225678444,1024,False,,,,26.256343841552734,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,1,-459.9366989284754,1024,False,,,,34.505069732666016,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,2,-194.39224068447948,476,True,,,,3.3338241577148438,476.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,3,-459.2002148851752,1024,False,,,,22.61180305480957,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,4,-447.3647498860955,1024,False,,,,3.319225549697876,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,5,-455.0562947317958,1024,False,,,,19.363319396972656,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,6,-461.30521227419376,1024,False,,,,42.84520721435547,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,7,-477.1775013804436,1024,False,,,,17.711071014404297,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,8,-487.06471575051546,1024,False,,,,23.06187629699707,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,9,-469.87351466342807,1024,False,,,,13.432973861694336,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,10,-450.90625308826566,1024,False,,,,7.3398590087890625,
