variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
embed_dim4,5,16,-132.80000699144787,,,,6.17120689868927,307.8205128205128,465.38,0.78,16
embed_dim4,5,32,-22.236038111215457,,,,2.938588559627533,126.22,126.22,1.0,16
embed_dim4,5,50,-11.03675446148496,,,,3.0276391339302062,78.41,78.41,1.0,16
embed_dim4,5,100,-2.8559587653540075,,,,2.8965585279946375,27.0,27.0,1.0,16
embed_dim64,1,4,-481.0333716509305,,,,16.346003353595734,607.1914893617021,828.1,0.47,16
embed_dim64,1,8,-111.89089134356007,,,,3.043769824504852,265.3061224489796,280.48,0.98,16
embed_dim64,1,16,-29.787968876613306,,,,2.8975734639167787,115.61,115.61,1.0,16
embed_dim64,1,32,-10.977948099970817,,,,2.8351169061660766,68.66,68.66,1.0,16
embed_dim64,1,50,-5.348768015671522,,,,2.9604658579826353,44.56,44.56,1.0,16
embed_dim64,1,100,-2.4976779774576428,,,,2.9001538633096096,25.37,25.37,1.0,16
embed_dim64,2,4,-482.0828243844956,,,,22.627614603042602,,1024.0,0.0,16
embed_dim64,2,8,-367.0347598081082,,,,18.111336088180543,,1024.0,0.0,16
embed_dim64,2,16,-237.47951627343892,,,,10.75963740825653,518.7272727272727,912.84,0.22,16
embed_dim64,2,32,-45.394721183348445,,,,3.044626605510712,221.35353535353536,229.38,0.99,16
embed_dim64,2,50,-16.815782048795374,,,,2.9525038743019105,105.25,105.25,1.0,16
embed_dim64,2,100,-3.9064174215402456,,,,2.9071628618240357,35.72,35.72,1.0,16
embed_dim64,3,4,-499.6408171658963,,,,19.70294624328613,,1024.0,0.0,16
embed_dim64,3,8,-321.14919126879425,,,,13.903938403129578,,1024.0,0.0,16
embed_dim64,3,16,-197.47889919992537,,,,9.569411480426789,925.0,1023.01,0.01,16
embed_dim64,3,32,-130.1363899954036,,,,6.1665104961395265,372.6923076923077,939.33,0.13,16
embed_dim64,3,50,-70.08479292454199,,,,4.389029688835144,111.05,658.82,0.4,16
embed_dim64,3,100,-13.155001893341542,,,,3.2278484888751096,70.1086956521739,146.42,0.92,16
embed_dim64,4,4,-534.9457391873002,,,,25.9784033870697,,1024.0,0.0,16
embed_dim64,4,8,-399.5470184356347,,,,19.57735209941864,321.0,1016.97,0.01,16
embed_dim64,4,16,-217.2104801602289,,,,8.964689881801606,450.61538461538464,725.84,0.52,16
embed_dim64,4,32,-39.10719209070317,,,,2.965138387680054,177.7,177.7,1.0,16
embed_dim64,4,50,-14.689851156584918,,,,2.990944242477417,83.56,83.56,1.0,16
embed_dim64,4,100,-2.7824331963900475,,,,2.832367763519287,25.96,25.96,1.0,16
embed_dim64,5,4,-662.4380163005926,,,,29.00930901527405,635.1764705882352,957.9,0.17,16
embed_dim64,5,8,-249.52316142397933,,,,6.343531074523926,400.36470588235295,493.91,0.85,16
embed_dim64,5,16,-63.525712047843264,,,,2.7786422753334046,191.65,191.65,1.0,16
embed_dim64,5,32,-18.653624857952817,,,,2.8362826466560365,101.92929292929293,111.15,0.99,16
embed_dim64,5,50,-12.719709601569921,,,,2.645629765987396,92.91,92.91,1.0,16
embed_dim64,5,100,-6.735977252982557,,,,2.6829452683227233,64.59,64.59,1.0,16
embed_dim8,1,4,-472.9276651849039,,,,18.071298971176148,481.6666666666667,828.76,0.36,16
embed_dim8,1,8,-122.65006985329092,,,,3.655399675369263,292.53684210526313,329.11,0.95,16
embed_dim8,1,16,-23.610235230624674,,,,2.776200647354126,108.78,108.78,1.0,16
embed_dim8,1,32,-9.585615116190166,,,,2.810561034679413,65.54,65.54,1.0,16
embed_dim8,1,50,-6.025702524445951,,,,2.9412926554679872,48.4,48.4,1.0,16
embed_dim8,1,100,-1.9464404860604554,,,,3.0378386855125425,20.2,20.2,1.0,16
embed_dim8,2,4,-509.7993285282515,,,,22.97497965812683,500.6923076923077,887.94,0.26,16
embed_dim8,2,8,-143.32734496191145,,,,3.7766073822975157,334.6185567010309,355.3,0.97,16
embed_dim8,2,16,-28.39070445092395,,,,2.8996169924736024,114.27,114.27,1.0,16
embed_dim8,2,32,-8.319032965935767,,,,2.944985556602478,55.71,55.71,1.0,16
embed_dim8,2,50,-5.222133660335094,,,,3.0341010999679567,44.13,44.13,1.0,16
embed_dim8,2,100,-2.525996548011899,,,,2.7683522652606576,26.66,26.66,1.0,16
embed_dim8,3,4,-448.2318252426479,,,,19.214760937690734,513.92,896.48,0.25,16
embed_dim8,3,8,-97.98546435372904,,,,3.2967729353904724,324.5408163265306,338.53,0.98,16
embed_dim8,3,16,-25.748692040573804,,,,3.070516736507416,142.48,142.48,1.0,16
embed_dim8,3,32,-12.489165402688085,,,,2.9939150261878966,97.19,97.19,1.0,16
embed_dim8,3,50,-7.447103583868593,,,,2.9773528671264646,67.11,67.11,1.0,16
embed_dim8,3,100,-2.763413391690701,,,,3.0231665897369386,29.66,29.66,1.0,16
embed_dim8,4,4,-532.6192432988435,,,,24.32377416372299,482.1363636363636,904.79,0.22,16
embed_dim8,4,8,-147.1164347291924,,,,3.9926764583587646,327.2795698924731,376.05,0.93,16
embed_dim8,4,16,-26.26012520253658,,,,3.034345848560333,108.9,108.9,1.0,16
embed_dim8,4,32,-9.47122681118548,,,,2.9165619683265684,61.01,61.01,1.0,16
embed_dim8,4,50,-5.628616090193391,,,,2.8458157277107237,45.05,45.05,1.0,16
embed_dim8,4,100,-2.843155181650072,,,,2.884569418550742,28.11,28.11,1.0,16
embed_dim8,5,4,-572.834206377007,,,,27.14097864151001,,1024.0,0.0,16
embed_dim8,5,8,-318.8364180100616,,,,13.19097068309784,518.5681818181819,801.61,0.44,16
embed_dim8,5,16,-53.88740094488487,,,,2.9107360315322874,185.2020202020202,193.59,0.99,16
embed_dim8,5,32,-9.540771227777004,,,,2.8701016306877136,51.34,51.34,1.0,16
embed_dim8,5,50,-4.196520637515932,,,,2.820631749629974,29.12,29.12,1.0,16
embed_dim8,5,100,-1.5531294663902373,,,,2.921139541298452,15.13,15.13,1.0,16
embed_dim128,1,4,-581.4279703916361,,,,28.164755407969157,,1024.0,0.0,50
embed_dim128,1,8,-459.1062907620023,,,,22.012899955113728,,1024.0,0.0,50
embed_dim128,1,16,-350.3202805350224,,,,16.642124207814536,,1024.0,0.0,50
embed_dim128,1,32,-226.6649882403668,,,,10.076187825202942,441.2307692307692,897.7333333333333,0.21666666666666667,50
embed_dim128,1,50,-85.78760150494054,,,,4.290346844991048,330.921568627451,434.8833333333333,0.85,50
embed_dim128,1,100,-10.315811021944198,,,,3.0555402199427286,80.71666666666667,80.71666666666667,1.0,50
embed_dim128,2,4,-791.0428283404559,,,,36.28601541519165,,1024.0,0.0,50
embed_dim128,2,8,-581.1963478541622,,,,24.50346039136251,,1024.0,0.0,50
embed_dim128,2,16,-412.557990058884,,,,21.006482815742494,,1024.0,0.0,50
embed_dim128,2,32,-271.3048447235798,,,,12.551785588264465,739.0,971.75,0.18333333333333332,50
embed_dim128,2,50,-195.89554567520196,,,,8.436079196135204,657.5238095238095,895.7333333333333,0.35,50
embed_dim128,2,100,-83.90947539086143,,,,4.260006630420685,471.2916666666667,581.8333333333334,0.8,50
embed_dim128,3,4,-598.3478093660126,,,,28.833107296625773,,1024.0,0.0,50
embed_dim128,3,8,-463.6870844475304,,,,22.809273179372152,,1024.0,0.0,50
embed_dim128,3,16,-361.1450411270062,,,,18.238774526119233,599.0,1009.8333333333334,0.03333333333333333,50
embed_dim128,3,32,-214.48573577015972,,,,8.597220317522686,468.37931034482756,755.45,0.48333333333333334,50
embed_dim128,3,50,-80.49524625541332,,,,4.027075163523356,297.45454545454544,358.0,0.9166666666666666,50
embed_dim128,3,100,-11.73661765937383,,,,3.0176480134328205,86.46666666666667,86.46666666666667,1.0,50
embed_dim128,4,4,-915.5769212101897,,,,45.69352149963379,,1024.0,0.0,50
embed_dim128,4,8,-725.90617383942,,,,35.93891134262085,,1024.0,0.0,50
embed_dim128,4,16,-533.4416586651156,,,,25.56862168312073,,1024.0,0.0,50
embed_dim128,4,32,-373.5316895147786,,,,18.023404169082642,,1024.0,0.0,50
embed_dim128,4,50,-304.2468466797223,,,,14.424090671539307,,1024.0,0.0,50
embed_dim128,4,100,-203.58602448708066,,,,10.40893771648407,606.6666666666666,1003.1333333333333,0.05,50
embed_dim128,5,4,-783.2980328002324,,,,33.18168538411458,,1024.0,0.0,50
embed_dim128,5,8,-574.6253167406966,,,,24.59587189356486,,1024.0,0.0,50
embed_dim128,5,16,-425.25588696673515,,,,17.61097445487976,,1024.0,0.0,50
embed_dim128,5,32,-285.0173261741797,,,,12.629885069529216,,1024.0,0.0,50
embed_dim128,5,50,-224.73328661676496,,,,10.272856724262237,,1024.0,0.0,50
embed_dim128,5,100,-129.32911925812562,,,,5.581289728482564,572.9565217391304,851.1,0.38333333333333336,50
embed_dim16,1,4,-641.999170688726,,,,29.51219239234924,,1024.0,0.0,50
embed_dim16,1,8,-479.3783078568677,,,,26.76733362674713,,1024.0,0.0,50
embed_dim16,1,16,-352.90190381997576,,,,19.01635836760203,412.8888888888889,932.3333333333334,0.15,50
embed_dim16,1,32,-200.14121133686663,,,,7.776312208175659,460.36842105263156,667.0333333333333,0.6333333333333333,50
embed_dim16,1,50,-128.77057083214945,,,,4.918013493220012,401.0204081632653,515.2333333333333,0.8166666666666667,50
embed_dim16,1,100,-9.661353638752674,,,,3.055272348856522,74.3,74.3,1.0,50
embed_dim16,2,4,-635.4514626224835,,,,29.445628384749096,425.0,1004.0333333333333,0.03333333333333333,50
embed_dim16,2,8,-407.64689769347507,,,,16.451819177468618,542.5454545454545,847.4666666666667,0.36666666666666664,50
embed_dim16,2,16,-145.4381103223345,,,,3.9407967487970987,371.859649122807,404.46666666666664,0.95,50
embed_dim16,2,32,-52.01561948576321,,,,2.9920995473861693,188.6,188.6,1.0,50
embed_dim16,2,50,-15.562240504426882,,,,2.9449106653531394,74.55,74.55,1.0,50
embed_dim16,2,100,-4.805990008171648,,,,2.8533019701639812,34.5,34.5,1.0,50
embed_dim16,3,4,-825.7033949750165,,,,44.49543698628744,,1024.0,0.0,50
embed_dim16,3,8,-613.3396499038985,,,,32.67555103302002,,1024.0,0.0,50
embed_dim16,3,16,-460.7948226278648,,,,23.846164917945863,458.1666666666667,967.4166666666666,0.1,50
embed_dim16,3,32,-225.50441563692874,,,,10.62632412513097,404.1470588235294,672.75,0.5666666666666667,50
embed_dim16,3,50,-148.15378894510988,,,,8.957540114720663,344.0,536.6666666666666,0.7166666666666667,50
embed_dim16,3,100,-27.942388149350883,,,,3.3185904820760093,157.29310344827587,186.18333333333334,0.9666666666666667,50
embed_dim16,4,4,-615.4375047929585,,,,30.0291933854421,,1024.0,0.0,50
embed_dim16,4,8,-458.2311949050054,,,,22.990077964464824,763.0,1019.65,0.016666666666666666,50
embed_dim16,4,16,-310.1037532691223,,,,14.00513546069463,410.6923076923077,891.1166666666667,0.21666666666666667,50
embed_dim16,4,32,-158.04639166059593,,,,6.623826615015665,407.06976744186045,581.8666666666667,0.7166666666666667,50
embed_dim16,4,50,-48.49144906441992,,,,4.004982264836629,188.31578947368422,230.1,0.95,50
embed_dim16,4,100,-5.961743488279171,,,,3.1578742980957033,46.68333333333333,46.68333333333333,1.0,50
embed_dim16,5,4,-953.648624864469,,,,50.22802848815918,,1024.0,0.0,50
embed_dim16,5,8,-759.900297749353,,,,38.53907016118367,,1024.0,0.0,50
embed_dim16,5,16,-541.661870422711,,,,27.997313944498696,,1024.0,0.0,50
embed_dim16,5,32,-375.9392358337839,,,,19.25872155825297,,1024.0,0.0,50
embed_dim16,5,50,-293.7335365282992,,,,14.40611519018809,,1024.0,0.0,50
embed_dim16,5,100,-207.1163833280715,,,,9.718996997674306,2.0,1006.9666666666667,0.016666666666666666,50
embed_dim32,1,4,-894.5404076506694,,,,46.60241667429606,,1024.0,0.0,50
embed_dim32,1,8,-693.2805986288935,,,,32.64875399271647,,1024.0,0.0,50
embed_dim32,1,16,-516.261175131922,,,,23.998387972513836,,1024.0,0.0,50
embed_dim32,1,32,-326.9206221760561,,,,14.324515994389852,,1024.0,0.0,50
embed_dim32,1,50,-259.89647299194087,,,,11.796021191279094,,1024.0,0.0,50
embed_dim32,1,100,-171.32611990945102,,,,7.187445950508118,683.5,967.25,0.16666666666666666,50
embed_dim32,2,4,-873.655433843409,,,,44.378254954020186,,1024.0,0.0,50
embed_dim32,2,8,-647.1214803066105,,,,32.703020842870075,,1024.0,0.0,50
embed_dim32,2,16,-469.50039269141854,,,,24.245998462041218,,1024.0,0.0,50
embed_dim32,2,32,-333.8426713399589,,,,17.32945508956909,328.0,1000.8,0.03333333333333333,50
embed_dim32,2,50,-252.02353009919946,,,,13.558681082725524,358.61538461538464,879.8333333333334,0.21666666666666667,50
embed_dim32,2,100,-64.82056573345326,,,,4.375085687637329,292.68518518518516,365.81666666666666,0.9,50
embed_dim32,3,4,-837.6984501940509,,,,47.97027204831441,,1024.0,0.0,50
embed_dim32,3,8,-664.9339648057396,,,,34.26405817270279,172.0,1009.8,0.016666666666666666,50
embed_dim32,3,16,-512.1762153559054,,,,28.656911544005077,265.0,960.75,0.08333333333333333,50
embed_dim32,3,32,-295.75566313900055,,,,16.720268686612446,260.2758620689655,654.8666666666667,0.48333333333333334,50
embed_dim32,3,50,-170.65842632867086,,,,10.064437043666839,192.06976744186048,427.78333333333336,0.7166666666666667,50
embed_dim32,3,100,-21.76528298246364,,,,3.504155918703241,90.69491525423729,106.25,0.9833333333333333,50
embed_dim32,4,4,-627.3489965728173,,,,29.99902540842692,,1024.0,0.0,50
embed_dim32,4,8,-465.7802979669223,,,,21.175404198964436,,1024.0,0.0,50
embed_dim32,4,16,-353.1595670600111,,,,17.29172014395396,,1024.0,0.0,50
embed_dim32,4,32,-238.1260042581397,,,,11.178914022445678,481.72727272727275,924.5833333333334,0.18333333333333332,50
embed_dim32,4,50,-166.53209688826465,,,,8.624765066305796,456.17391304347825,806.3333333333334,0.38333333333333336,50
embed_dim32,4,100,-28.036128260086603,,,,3.1985272685686748,194.26666666666668,194.26666666666668,1.0,50
embed_dim32,5,4,-818.5830608067413,,,,38.59766645431519,,1024.0,0.0,50
embed_dim32,5,8,-631.1663606965293,,,,29.773468589782716,,1024.0,0.0,50
embed_dim32,5,16,-481.9609247797479,,,,23.334779469172158,,1024.0,0.0,50
embed_dim32,5,32,-368.55456367731097,,,,17.656839418411256,,1024.0,0.0,50
embed_dim32,5,50,-291.57595213601985,,,,15.009325393040974,865.0,1021.35,0.016666666666666666,50
embed_dim32,5,100,-188.25086001828313,,,,10.277089885870616,282.3,900.3833333333333,0.16666666666666666,50
embed_dim4,1,4,-598.3314888774728,,,,29.871748654047646,,1024.0,0.0,50
embed_dim4,1,8,-427.4496213844667,,,,18.595327707131705,574.2727272727273,941.55,0.18333333333333332,50
embed_dim4,1,16,-135.34334815543454,,,,4.301338537534078,353.6727272727273,409.53333333333336,0.9166666666666666,50
embed_dim4,1,32,-27.40456664310768,,,,3.0128286997477214,117.68333333333334,117.68333333333334,1.0,50
embed_dim4,1,50,-8.14495104846234,,,,2.932951561609904,48.983333333333334,48.983333333333334,1.0,50
embed_dim4,1,100,-1.9475755269639194,,,,2.957710886001587,18.6,18.6,1.0,50
embed_dim4,2,4,-496.0481197029352,,,,24.091697899500527,,1024.0,0.0,50
embed_dim4,2,8,-362.1256410518661,,,,17.12761966387431,,1024.0,0.0,50
embed_dim4,2,16,-205.2788946568966,,,,9.431833068529764,473.39130434782606,812.9333333333333,0.38333333333333336,50
embed_dim4,2,32,-32.71042487906913,,,,3.0273840188980103,190.61666666666667,190.61666666666667,1.0,50
embed_dim4,2,50,-11.365708705317228,,,,2.8523202141126,78.5,78.5,1.0,50
embed_dim4,2,100,-3.1288242557396493,,,,2.990647619053469,28.566666666666666,28.566666666666666,1.0,50
embed_dim4,3,4,-761.147195583644,,,,36.019077666600545,,1024.0,0.0,50
embed_dim4,3,8,-566.4714795258517,,,,27.019180297851562,,1024.0,0.0,50
embed_dim4,3,16,-445.84670622075595,,,,21.87588172753652,230.0,1010.7666666666667,0.016666666666666666,50
embed_dim4,3,32,-318.8445418374458,,,,15.140104985237121,255.7,895.95,0.16666666666666666,50
embed_dim4,3,50,-170.40008733635767,,,,9.207538843154907,177.94117647058823,544.5666666666667,0.5666666666666667,50
embed_dim4,3,100,-24.63016597684473,,,,3.4855109254519143,91.25862068965517,122.35,0.9666666666666667,50
embed_dim4,4,4,-637.177134146231,,,,30.0195011138916,,1024.0,0.0,50
embed_dim4,4,8,-466.5183513337746,,,,25.00772159099579,,1024.0,0.0,50
embed_dim4,4,16,-300.69879917474464,,,,16.117681308587393,183.16666666666666,939.9166666666666,0.1,50
embed_dim4,4,32,-134.76976713162537,,,,5.132025845845541,454.6304347826087,587.4833333333333,0.7666666666666667,50
embed_dim4,4,50,-28.462700464886925,,,,3.1675442337989805,163.45,163.45,1.0,50
embed_dim4,4,100,-5.014870027375097,,,,2.9818745215733844,43.083333333333336,43.083333333333336,1.0,50
embed_dim4,5,4,-705.8558765718093,,,,37.28669632275899,,1024.0,0.0,50
embed_dim4,5,8,-527.3828856323846,,,,28.311607793966928,303.75,975.9833333333333,0.06666666666666667,50
embed_dim4,5,16,-234.02257251127932,,,,10.286207509040832,360.875,581.9166666666666,0.6666666666666666,50
embed_dim4,5,32,-65.69041282320396,,,,3.051757287979126,252.28333333333333,252.28333333333333,1.0,50
embed_dim4,5,50,-24.589585923186192,,,,2.9045045336087543,142.76666666666668,142.76666666666668,1.0,50
embed_dim4,5,100,-7.765868324615682,,,,2.8628591815630595,70.3,70.3,1.0,50
embed_dim64,1,4,-757.381317635253,,,,31.616761430104575,,1024.0,0.0,50
embed_dim64,1,8,-533.6192629466454,,,,23.092208941777546,,1024.0,0.0,50
embed_dim64,1,16,-397.8059586887558,,,,20.038688683509825,,1024.0,0.0,50
embed_dim64,1,32,-278.928939097623,,,,16.351788918177288,817.0,1010.2,0.06666666666666667,50
embed_dim64,1,50,-186.83912394863242,,,,8.26012438138326,640.28,864.1166666666667,0.4166666666666667,50
embed_dim64,1,100,-67.99774930973848,,,,3.575685211022695,423.56363636363636,473.6,0.9166666666666666,50
embed_dim64,2,4,-562.4602219432593,,,,21.584575430552164,,1024.0,0.0,50
embed_dim64,2,8,-456.57490663516023,,,,21.145696981747946,,1024.0,0.0,50
embed_dim64,2,16,-332.259898962453,,,,16.865719481309256,468.5,968.45,0.1,50
embed_dim64,2,32,-185.67589166647133,,,,9.932126025358835,396.6333333333333,710.3166666666667,0.5,50
embed_dim64,2,50,-66.26769908486555,,,,3.4859524965286255,285.67857142857144,334.9,0.9333333333333333,50
embed_dim64,2,100,-16.647184209525584,,,,3.040730341275533,120.51666666666667,120.51666666666667,1.0,50
embed_dim64,3,4,-969.2047924727201,,,,65.31167494455973,,1024.0,0.0,50
embed_dim64,3,8,-780.5294757679105,,,,49.08601662317912,,1024.0,0.0,50
embed_dim64,3,16,-721.2149939688544,,,,50.11112120946248,,1024.0,0.0,50
embed_dim64,3,32,-612.7807315193737,,,,45.180000738302866,142.66666666666666,979.9333333333333,0.05,50
embed_dim64,3,50,-489.6821350416789,,,,37.463990437984464,147.54545454545453,863.3166666666667,0.18333333333333332,50
embed_dim64,3,100,-113.49587226870159,,,,12.306085126153354,103.72,257.1,0.8333333333333334,50
embed_dim64,4,4,-782.7406562994545,,,,38.18711307843526,,1024.0,0.0,50
embed_dim64,4,8,-622.3518641348307,,,,29.207214860121407,435.0,1014.1833333333333,0.016666666666666666,50
embed_dim64,4,16,-445.602775231842,,,,20.16598324775696,549.1818181818181,936.95,0.18333333333333332,50
embed_dim64,4,32,-242.64172053153936,,,,9.807190183798472,398.45714285714286,659.1,0.5833333333333334,50
embed_dim64,4,50,-168.24185545612127,,,,5.826427519321442,420.6875,541.35,0.8,50
embed_dim64,4,100,-21.4627463134937,,,,2.9720173716545104,120.36666666666666,120.36666666666666,1.0,50
embed_dim64,5,4,-822.3202596222361,,,,40.786838086446124,,1024.0,0.0,50
embed_dim64,5,8,-638.4201102836679,,,,31.136445395151775,,1024.0,0.0,50
embed_dim64,5,16,-495.3263688251997,,,,25.910346444447836,,1024.0,0.0,50
embed_dim64,5,32,-361.05763424768423,,,,19.559650925795236,467.2,977.6,0.08333333333333333,50
embed_dim64,5,50,-275.49533496362466,,,,13.42390371163686,556.1428571428571,914.8333333333334,0.23333333333333334,50
embed_dim64,5,100,-86.23793285102583,,,,4.433960632483164,267.9183673469388,406.53333333333336,0.8166666666666667,50
embed_dim8,1,4,-614.6083865134666,,,,30.540279642740884,,1024.0,0.0,50
embed_dim8,1,8,-442.5292196992785,,,,18.93048983812332,688.25,979.2333333333333,0.13333333333333333,50
embed_dim8,1,16,-151.24609170593322,,,,5.113477392991384,335.16,449.96666666666664,0.8333333333333334,50
embed_dim8,1,32,-44.75044488383767,,,,2.9567902366320293,176.98333333333332,176.98333333333332,1.0,50
embed_dim8,1,50,-10.512257880717517,,,,3.021304225921631,60.7,60.7,1.0,50
embed_dim8,1,100,-3.2591621301757794,,,,2.956529184182485,29.466666666666665,29.466666666666665,1.0,50
embed_dim8,2,4,-608.2754642998178,,,,29.480930296579995,,1024.0,0.0,50
embed_dim8,2,8,-437.2695140418907,,,,20.28976100285848,,1024.0,0.0,50
embed_dim8,2,16,-317.52255521236606,,,,14.810151521364848,,1024.0,0.0,50
embed_dim8,2,32,-203.69754045031343,,,,9.862702639897664,423.2142857142857,883.8166666666667,0.23333333333333334,50
embed_dim8,2,50,-118.35278562065214,,,,5.772933868567149,367.8378378378378,619.3666666666667,0.6166666666666667,50
embed_dim8,2,100,-13.34628021971633,,,,3.006112007300059,104.85,104.85,1.0,50
embed_dim8,3,4,-565.5007237592091,,,,27.07156882286072,,1024.0,0.0,50
embed_dim8,3,8,-391.68894826912634,,,,18.216568875312806,,1024.0,0.0,50
embed_dim8,3,16,-147.5229680687189,,,,5.335905047257741,429.6136363636364,588.1166666666667,0.7333333333333333,50
embed_dim8,3,32,-19.14716184558347,,,,3.066698896884918,114.76666666666667,114.76666666666667,1.0,50
embed_dim8,3,50,-4.728143445511038,,,,2.8876303990681964,37.416666666666664,37.416666666666664,1.0,50
embed_dim8,3,100,-2.0258235218313834,,,,2.868128196398417,20.216666666666665,20.216666666666665,1.0,50
embed_dim8,4,4,-685.8876150730997,,,,32.75662239392599,,1024.0,0.0,50
embed_dim8,4,8,-528.1135319439073,,,,25.995310004552206,,1024.0,0.0,50
embed_dim8,4,16,-361.04128417645893,,,,15.390385925769806,475.1111111111111,941.6666666666666,0.15,50
embed_dim8,4,32,-123.11302242820771,,,,5.594470651944478,255.6,447.7,0.75,50
embed_dim8,4,50,-37.8015368325597,,,,2.995573337872823,189.88333333333333,189.88333333333333,1.0,50
embed_dim8,4,100,-5.492532015483206,,,,2.9405280371843756,44.65,44.65,1.0,50
embed_dim8,5,4,-696.8091999764243,,,,33.941807969411215,,1024.0,0.0,50
embed_dim8,5,8,-525.4301836997271,,,,26.05696522394816,,1024.0,0.0,50
embed_dim8,5,16,-407.93233836901686,,,,20.906274433930715,461.6666666666667,995.8833333333333,0.05,50
embed_dim8,5,32,-247.29442865758514,,,,10.682890752951304,441.1034482758621,742.2666666666667,0.48333333333333334,50
embed_dim8,5,50,-128.4836053672402,,,,5.945575352509817,306.93617021276594,462.3,0.7833333333333333,50
embed_dim8,5,100,-5.842009331860269,,,,3.109209577242533,44.516666666666666,44.516666666666666,1.0,50
embed_dim128,1,4,-945.6104870083432,,,,54.359687614440915,,1024.0,0.0,100
embed_dim128,1,8,-782.474684578677,,,,40.893911027908324,,1024.0,0.0,100
embed_dim128,1,16,-570.8063570679476,,,,28.957597891489666,,1024.0,0.0,100
embed_dim128,1,32,-369.85838242967924,,,,18.088693563143412,,1024.0,0.0,100
embed_dim128,1,50,-285.27318715614575,,,,13.605616052945456,,1024.0,0.0,100
embed_dim128,1,100,-188.18842969002824,,,,8.32824822603646,8.0,990.1333333333333,0.03333333333333333,100
embed_dim128,2,4,-895.9087731533995,,,,43.39255326588948,,1024.0,0.0,100
embed_dim128,2,8,-690.2805991984903,,,,31.69228849411011,,1024.0,0.0,100
embed_dim128,2,16,-480.83397302304706,,,,22.174185911814373,,1024.0,0.0,100
embed_dim128,2,32,-309.32805171671015,,,,13.382163286209106,,1024.0,0.0,100
embed_dim128,2,50,-260.8103609587997,,,,11.01132196187973,,1024.0,0.0,100
embed_dim128,2,100,-171.29049504368257,,,,6.901976076761882,803.5,1016.65,0.03333333333333333,100
embed_dim128,3,4,-811.7824724081904,,,,42.883331362406416,,1024.0,0.0,100
embed_dim128,3,8,-603.9790609719543,,,,32.232684977849324,366.0,1002.0666666666667,0.03333333333333333,100
embed_dim128,3,16,-435.2290768729523,,,,22.46084762016932,423.0,913.8166666666667,0.18333333333333332,100
embed_dim128,3,32,-173.25338868924106,,,,6.379327444235484,314.34090909090907,503.5833333333333,0.7333333333333333,100
embed_dim128,3,50,-93.0531167001153,,,,4.498969995975495,250.11111111111111,327.5,0.9,100
embed_dim128,3,100,-7.1985756132441265,,,,2.9752853512763977,63.05,63.05,1.0,100
embed_dim128,4,4,-945.5693496013681,,,,52.36213976542155,,1024.0,0.0,100
embed_dim128,4,8,-800.8549921004723,,,,43.1342357635498,,1024.0,0.0,100
embed_dim128,4,16,-618.5382400993258,,,,34.66108903884888,,1024.0,0.0,100
embed_dim128,4,32,-449.80933089380466,,,,27.654095760981242,,1024.0,0.0,100
embed_dim128,4,50,-364.88536227370304,,,,24.538198486963907,,1024.0,0.0,100
embed_dim128,4,100,-246.57909651889156,,,,18.411628862222035,401.0,1013.6166666666667,0.016666666666666666,100
embed_dim128,5,4,-834.1597238368045,,,,40.76839173634847,,1024.0,0.0,100
embed_dim128,5,8,-593.4876043384273,,,,28.9337100982666,,1024.0,0.0,100
embed_dim128,5,16,-454.306967648305,,,,23.884467983245848,,1024.0,0.0,100
embed_dim128,5,32,-310.8118139165143,,,,17.238506468137107,511.2857142857143,964.1833333333333,0.11666666666666667,100
embed_dim128,5,50,-198.95404808881383,,,,10.850858998298644,486.16,799.9,0.4166666666666667,100
embed_dim128,5,100,-61.83471923852339,,,,3.661758573849996,333.22222222222223,402.3,0.9,100
embed_dim16,1,4,-940.7121351122856,,,,50.43913984298706,,1024.0,0.0,100
embed_dim16,1,8,-752.4930544512968,,,,37.444156106313066,,1024.0,0.0,100
embed_dim16,1,16,-544.2038221318895,,,,28.109272305170695,,1024.0,0.0,100
embed_dim16,1,32,-397.1891933942214,,,,22.30625057220459,278.5,999.15,0.03333333333333333,100
embed_dim16,1,50,-289.0816766092243,,,,14.817337703704833,391.0,929.05,0.15,100
embed_dim16,1,100,-119.50178722130755,,,,6.3846907138824465,315.5897435897436,563.5333333333333,0.65,100
embed_dim16,2,4,-905.3208393344034,,,,44.62380100886027,,1024.0,0.0,100
embed_dim16,2,8,-790.1175200235099,,,,41.16112435658773,,1024.0,0.0,100
embed_dim16,2,16,-684.5305388980855,,,,38.752349853515625,,1024.0,0.0,100
embed_dim16,2,32,-582.5593930841734,,,,35.75865030288696,,1024.0,0.0,100
embed_dim16,2,50,-513.3510327587525,,,,33.99582138061523,,1024.0,0.0,100
embed_dim16,2,100,-411.5420679432961,,,,29.058205886681876,2.0,1006.9666666666667,0.016666666666666666,100
embed_dim16,3,4,-924.0376785195123,,,,45.799176184336346,,1024.0,0.0,100
embed_dim16,3,8,-713.8716569350412,,,,33.920180257161455,,1024.0,0.0,100
embed_dim16,3,16,-537.7826110257457,,,,26.880825010935464,,1024.0,0.0,100
embed_dim16,3,32,-382.35819795994706,,,,18.146575705210367,,1024.0,0.0,100
