config,environment,study,size,variant,run,usable,had_restart,max_iteration,n_points,note
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim4,PPO_2,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim4,PPO_3,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim4,PPO_4,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim4,PPO_5,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim64,PPO_1,True,False,1000,1000,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim64,PPO_2,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim64,PPO_3,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim64,PPO_4,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim64,PPO_5,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim8,PPO_1,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim8,PPO_2,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim8,PPO_3,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim8,PPO_4,True,False,1000,998,
embedding_scaling_pursuit_evasion_100agents_ppo,pursuit_evasion,embedding,100,embed_dim8,PPO_5,True,False,1000,998,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers1_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers2_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_4agents,rendezvous,architecture,4,phi_layers4_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers1_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers2_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_16agents,rendezvous,architecture,16,phi_layers4_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers1_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers2_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_50agents,rendezvous,architecture,50,phi_layers4_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers1_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers2_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width128,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width128,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width128,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width128,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width128,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width32,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width32,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width32,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width32,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width32,PPO_5,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width64,PPO_1,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width64,PPO_2,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width64,PPO_3,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width64,PPO_4,True,False,500,500,
architecture_scalability_rendezvous_100agents,rendezvous,architecture,100,phi_layers4_phi_hidden_width64,PPO_5,True,False,500,500,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers1_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width64,PPO_2,True,False,1000,998,
