config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,0,-87.49294621869922,176,True,,,,2.6555707454681396,176.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,1,-52.38316314853728,149,True,,,,2.7703771591186523,149.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,2,-331.29360392689705,752,True,,,,2.6342663764953613,752.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,3,-105.68017468973994,210,True,,,,2.397961378097534,210.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,4,-244.14511032029986,611,True,,,,3.5654585361480713,611.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,5,-244.60829342901707,482,True,,,,2.5948610305786133,482.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,6,-77.73003955557942,175,True,,,,2.5307207107543945,175.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,7,-350.98081762716174,753,True,,,,3.0362985134124756,753.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,8,-69.21705137565732,151,True,,,,2.815668821334839,151.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,9,-254.3559611812234,590,True,,,,2.3678231239318848,590.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,10,-56.590087935328484,126,True,,,,2.7209689617156982,126.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,11,-50.437391348183155,131,True,,,,2.485306978225708,131.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,12,-71.42493012174964,175,True,,,,3.6102938652038574,175.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,13,-67.5098525043577,164,True,,,,2.592611312866211,164.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,14,-67.61272381618619,190,True,,,,2.3300132751464844,190.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,15,-281.4901804290712,665,True,,,,2.922525405883789,665.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,16,-54.569205928593874,127,True,,,,2.1957671642303467,127.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,17,-91.4019943587482,228,True,,,,2.3655812740325928,228.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,18,-50.465555142611265,136,True,,,,2.159376859664917,136.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,19,-56.124806720763445,156,True,,,,2.883469820022583,156.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,20,-253.37178333476186,606,True,,,,2.9630126953125,606.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,21,-84.12531263008714,237,True,,,,2.4519176483154297,237.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,22,-82.5965930223465,172,True,,,,2.3833768367767334,172.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,23,-64.13780086487532,168,True,,,,2.6507132053375244,168.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,24,-88.30870089679956,228,True,,,,2.2864184379577637,228.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,25,-250.35018519684672,492,True,,,,2.900838851928711,492.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,26,-44.27420515567064,136,True,,,,2.2965235710144043,136.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,27,-467.975775167346,1024,False,,,,5.328708648681641,
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,28,-66.01637693867087,157,True,,,,2.106311559677124,157.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,29,-22.67691521719098,97,True,,,,3.0641117095947266,97.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,30,-147.70459905266762,359,True,,,,2.6958365440368652,359.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,31,-85.36631368845701,196,True,,,,2.61557674407959,196.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,32,-79.41510548442602,210,True,,,,2.9862918853759766,210.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,33,-73.90313474088907,167,True,,,,2.889982223510742,167.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,34,-86.07524611800909,219,True,,,,2.004516363143921,219.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,35,-64.05362394824624,169,True,,,,2.373089551925659,169.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,36,-50.28140019625425,146,True,,,,2.4733426570892334,146.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,37,-93.67627996578813,250,True,,,,2.5096044540405273,250.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,38,-32.28320226818323,105,True,,,,3.6010165214538574,105.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,39,-343.83743541687727,886,True,,,,2.5874338150024414,886.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,40,-62.88639200851321,187,True,,,,3.179755926132202,187.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,41,-92.31842134147882,232,True,,,,2.7217049598693848,232.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,42,-134.89198049157858,355,True,,,,2.5080246925354004,355.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,43,-37.035653706640005,126,True,,,,3.3019607067108154,126.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,44,-30.712292201817036,109,True,,,,2.823073387145996,109.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,45,-55.851527251303196,167,True,,,,2.042025327682495,167.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,46,-62.33897823467851,165,True,,,,2.591827392578125,165.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,47,-121.39159474149346,223,True,,,,2.88130521774292,223.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,48,-67.68394318968058,153,True,,,,3.1279475688934326,153.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,49,-494.95161801576614,1024,False,,,,24.854576110839844,
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,50,-41.59620351344347,122,True,,,,2.740880250930786,122.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,51,-64.32952404394746,144,True,,,,2.758394241333008,144.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,52,-54.30549392849207,144,True,,,,3.2035272121429443,144.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,53,-52.96437221765518,150,True,,,,2.5503926277160645,150.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,54,-36.55949817970395,135,True,,,,2.8881266117095947,135.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,55,-92.19997832737863,211,True,,,,2.801962375640869,211.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,56,-56.72301289066672,149,True,,,,3.262173891067505,149.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,57,-53.429817240685225,130,True,,,,2.920638084411621,130.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,58,-59.67947705835104,148,True,,,,2.758591651916504,148.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,59,-55.732491716742516,129,True,,,,2.150763750076294,129.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,60,-190.46999933943152,539,True,,,,2.78922438621521,539.0
architecture_scalability_pursuit_evasion_4agents,phi1_w32,1,4,4,0,61,-302.5370753854513,634,True,,,,2.2137248516082764,634.0
