variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
phi1_w128,3,16,-94.17154142760671,,,,4.039276793003082,326.43333333333334,396.19,0.9,16
phi1_w128,3,32,-17.676175232175737,,,,2.9500857162475587,102.84,102.84,1.0,16
phi1_w128,3,50,-7.480112967127934,,,,2.885451781749725,55.31,55.31,1.0,16
phi1_w128,3,100,-2.8117350432649255,,,,2.9598605322837828,26.43,26.43,1.0,16
phi1_w128,4,4,-590.0379283928127,,,,25.08048852443695,,1024.0,0.0,16
phi1_w128,4,8,-474.2584362059459,,,,23.548929483890532,660.5,1016.73,0.02,16
phi1_w128,4,16,-335.283902456183,,,,15.150826315879822,588.04,915.01,0.25,16
phi1_w128,4,32,-148.5333035377506,,,,5.659266061782837,376.6623376623377,525.55,0.77,16
phi1_w128,4,50,-50.23005482195178,,,,3.5520956182479857,196.98958333333334,230.07,0.96,16
phi1_w128,4,100,-6.5693354125553745,,,,2.961365964677599,54.24,54.24,1.0,16
phi1_w128,5,4,-623.8687838273868,,,,28.748321640491486,1013.0,1023.89,0.01,16
phi1_w128,5,8,-357.061149640684,,,,14.267605588436126,480.3777777777778,779.37,0.45,16
phi1_w128,5,16,-97.34709281547926,,,,3.091566665172577,273.8061224489796,288.81,0.98,16
phi1_w128,5,32,-20.761268676323816,,,,2.954004487991333,93.81,93.81,1.0,16
phi1_w128,5,50,-7.1773324856814,,,,2.819609031677246,47.0,47.0,1.0,16
phi1_w128,5,100,-2.766102735074237,,,,2.9718504786491393,25.26,25.26,1.0,16
phi1_w32,1,4,-535.6747798918187,,,,25.13419114112854,231.0,1016.07,0.01,16
phi1_w32,1,8,-412.2970704720169,,,,19.480627558231355,519.3333333333334,993.72,0.06,16
phi1_w32,1,16,-230.03198237992822,,,,9.593856339454652,410.21153846153845,704.83,0.52,16
phi1_w32,1,32,-69.46071088504046,,,,3.261095476150513,244.69791666666666,275.87,0.96,16
phi1_w32,1,50,-13.263196323540761,,,,3.0196006369590758,74.43,74.43,1.0,16
phi1_w32,1,100,-2.8489209817256778,,,,2.9287948060035705,25.08,25.08,1.0,16
phi1_w32,2,4,-708.3751252934337,,,,33.25473065376282,,1024.0,0.0,16
phi1_w32,2,8,-322.5284188859165,,,,9.300425477027893,,1024.0,0.0,16
phi1_w32,2,16,-176.09221383869647,,,,6.808587098121643,,1024.0,0.0,16
phi1_w32,2,32,-155.69916142556815,,,,7.047543148994446,,1024.0,0.0,16
phi1_w32,2,50,-152.09948707226664,,,,7.112019729614258,,1024.0,0.0,16
phi1_w32,2,100,-142.98836844590494,,,,6.944626946449279,16.75,983.71,0.04,16
phi1_w32,3,4,-506.7211234501749,,,,23.386973438262938,,1024.0,0.0,16
phi1_w32,3,8,-303.04946649603545,,,,13.59930290699005,,1024.0,0.0,16
phi1_w32,3,16,-158.50910551967098,,,,7.153047184944153,261.6666666666667,863.91,0.21,16
phi1_w32,3,32,-76.60563131637872,,,,4.72046879529953,84.26415094339623,525.94,0.53,16
phi1_w32,3,50,-29.56229600077495,,,,3.5535079884529113,52.24390243902439,227.16,0.82,16
phi1_w32,3,100,-3.398751162653789,,,,3.056106914173473,20.282828282828284,30.32,0.99,16
phi1_w32,4,4,-526.5928669144213,,,,25.062351026535033,,1024.0,0.0,16
phi1_w32,4,8,-399.95099608737974,,,,18.658879323005678,,1024.0,0.0,16
phi1_w32,4,16,-219.04418292203917,,,,9.693977916240692,442.5,768.14,0.44,16
phi1_w32,4,32,-48.778872032677754,,,,3.0815029096603395,222.15151515151516,230.17,0.99,16
phi1_w32,4,50,-11.388433099817485,,,,2.9683287239074705,71.95,71.95,1.0,16
phi1_w32,4,100,-2.627217645868659,,,,2.9362645292282106,24.5,24.5,1.0,16
phi1_w32,5,4,-530.4095040220767,,,,23.770992488861083,,1024.0,0.0,16
phi1_w32,5,8,-371.23123652607205,,,,18.14965247631073,,1024.0,0.0,16
phi1_w32,5,16,-233.1863993006479,,,,10.415451023578644,515.0869565217391,906.95,0.23,16
phi1_w32,5,32,-69.20069276086055,,,,3.3838326573371886,339.2736842105263,373.51,0.95,16
phi1_w32,5,50,-18.741402782835067,,,,3.0436490249633787,123.24,123.24,1.0,16
phi1_w32,5,100,-5.189846667810343,,,,2.9960588002204895,46.43,46.43,1.0,16
phi1_w64,1,4,-711.0033327312022,,,,31.426263561248778,,1024.0,0.0,16
phi1_w64,1,8,-527.8097058837116,,,,22.395702810287474,,1024.0,0.0,16
phi1_w64,1,16,-388.68779936619103,,,,18.476909494400026,,1024.0,0.0,16
phi1_w64,1,32,-280.4519599127956,,,,13.514246408939362,845.3333333333334,1018.64,0.03,16
phi1_w64,1,50,-211.6438585386239,,,,9.899664843082428,553.5625,948.73,0.16,16
phi1_w64,1,100,-83.43960119098425,,,,4.097471227549543,408.4691358024691,525.42,0.81,16
phi1_w64,2,4,-549.7546355826407,,,,27.095561351776123,,1024.0,0.0,16
phi1_w64,2,8,-379.25296732094137,,,,18.316426351070405,610.0,1011.58,0.03,16
phi1_w64,2,16,-171.45451151069253,,,,6.589786674976349,426.6,635.69,0.65,16
phi1_w64,2,32,-37.93036877471954,,,,2.9733753083932277,187.14,187.14,1.0,16
phi1_w64,2,50,-9.477870687940158,,,,2.9867386698722838,59.68,59.68,1.0,16
phi1_w64,2,100,-2.5504938780143855,,,,2.986228558481956,23.04,23.04,1.0,16
phi1_w64,3,4,-417.45219197988513,,,,14.28138289451599,,1024.0,0.0,16
phi1_w64,3,8,-225.427151713036,,,,9.161141431331634,365.125,971.29,0.08,16
phi1_w64,3,16,-74.8822046574764,,,,4.402100825309754,238.27692307692308,513.28,0.65,16
phi1_w64,3,32,-12.073918170351535,,,,3.064987144470215,72.13131313131314,81.65,0.99,16
phi1_w64,3,50,-6.4973645057715474,,,,2.938101201057434,49.54,49.54,1.0,16
phi1_w64,3,100,-2.5278911384008826,,,,2.939569526248508,24.61,24.61,1.0,16
phi1_w64,4,4,-523.0935988046228,,,,23.372813568115234,,1024.0,0.0,16
phi1_w64,4,8,-420.44200679633764,,,,19.157922511100768,446.3333333333333,1006.67,0.03,16
phi1_w64,4,16,-277.60348775806835,,,,12.61476160287857,482.1,861.43,0.3,16
phi1_w64,4,32,-99.49397584813647,,,,4.175394423007965,338.5444444444444,407.09,0.9,16
phi1_w64,4,50,-34.655119566060606,,,,3.0091654658317566,185.01,185.01,1.0,16
phi1_w64,4,100,-6.251289518377743,,,,2.8997001527535793,52.39,52.39,1.0,16
phi1_w64,5,4,-469.0348539361358,,,,20.92484807014465,,1024.0,0.0,16
phi1_w64,5,8,-374.5525235915184,,,,18.30941378593445,,1024.0,0.0,16
phi1_w64,5,16,-274.9568912104145,,,,11.897574648857116,524.0,959.0,0.13,16
phi1_w64,5,32,-81.25325547907501,,,,4.160646715164185,305.34065934065933,370.02,0.91,16
phi1_w64,5,50,-22.003857973078265,,,,3.0605705189704895,131.91,131.91,1.0,16
phi1_w64,5,100,-4.623609942612238,,,,2.9770676493644714,41.96,41.96,1.0,16
phi2_w128,1,4,-511.54262053862215,,,,24.524984703063964,,1024.0,0.0,16
phi2_w128,1,8,-361.43324640586974,,,,16.948802967071533,,1024.0,0.0,16
phi2_w128,1,16,-261.46926126960665,,,,12.68365049123764,394.1666666666667,986.21,0.06,16
phi2_w128,1,32,-137.89209834639448,,,,5.992700707912445,393.0892857142857,670.69,0.56,16
phi2_w128,1,50,-48.173431917648415,,,,3.4901058673858643,244.1157894736842,283.11,0.95,16
phi2_w128,1,100,-5.8683837718633,,,,3.1099370272472653,50.65,50.65,1.0,16
phi2_w128,2,4,-749.5663408911973,,,,36.10812356948853,,1024.0,0.0,16
phi2_w128,2,8,-532.5430807255954,,,,26.154614610672,,1024.0,0.0,16
phi2_w128,2,16,-319.5527302484214,,,,13.378779315948487,854.0,1022.3,0.01,16
phi2_w128,2,32,-170.1026191681251,,,,5.6361751461029055,801.6666666666666,983.98,0.18,16
phi2_w128,2,50,-110.24267262030394,,,,4.326056346893311,555.9777777777778,813.39,0.45,16
phi2_w128,2,100,-30.323673000205307,,,,3.3994068002700804,289.4591836734694,304.15,0.98,16
phi2_w128,3,4,-453.7208104541898,,,,20.151108894348145,,1024.0,0.0,16
phi2_w128,3,8,-332.3439124655724,,,,16.22160020828247,,1024.0,0.0,16
phi2_w128,3,16,-171.70300040604548,,,,6.797876245975495,535.7924528301887,765.25,0.53,16
phi2_w128,3,32,-34.606799223367126,,,,3.1149410939216615,199.28,199.28,1.0,16
phi2_w128,3,50,-14.744972955286503,,,,3.084395866394043,100.6,100.6,1.0,16
phi2_w128,3,100,-5.505345358643681,,,,2.9746195769309995,46.09,46.09,1.0,16
phi2_w128,4,4,-853.6966514063627,,,,39.58873830795288,,1024.0,0.0,16
phi2_w128,4,8,-627.3484784740955,,,,27.032209396362305,,1024.0,0.0,16
phi2_w128,4,16,-468.50469018168747,,,,20.170200929641723,,1024.0,0.0,16
phi2_w128,4,32,-335.07065169993786,,,,15.35003478050232,,1024.0,0.0,16
phi2_w128,4,50,-263.90203912623224,,,,11.620690941810608,,1024.0,0.0,16
phi2_w128,4,100,-175.96456781921907,,,,8.184262798756968,476.22222222222223,974.7,0.09,16
phi2_w128,5,4,-452.2397341004014,,,,18.854876308441163,,1024.0,0.0,16
phi2_w128,5,8,-351.2108370071277,,,,16.04023525238037,,1024.0,0.0,16
phi2_w128,5,16,-197.58043174112217,,,,8.235711228847503,567.2,795.6,0.5,16
phi2_w128,5,32,-55.562550462102514,,,,3.082586805820465,283.6161616161616,291.02,0.99,16
phi2_w128,5,50,-16.698497209018097,,,,3.0845869159698487,109.41,109.41,1.0,16
phi2_w128,5,100,-5.77163231279701,,,,2.903085644245148,51.81,51.81,1.0,16
phi2_w32,1,4,-612.1524289371073,,,,29.08970637321472,,1024.0,0.0,16
phi2_w32,1,8,-435.1721166230366,,,,20.724959437847136,487.0,1007.89,0.03,16
phi2_w32,1,16,-195.90980301884935,,,,8.295706496238708,366.015625,602.89,0.64,16
phi2_w32,1,32,-43.91764036230743,,,,2.9706086993217466,167.9795918367347,185.1,0.98,16
phi2_w32,1,50,-9.673131099315361,,,,3.0888672065734863,57.08,57.08,1.0,16
phi2_w32,1,100,-1.9677589379623532,,,,2.9705407547950746,19.04,19.04,1.0,16
phi2_w32,2,4,-555.5892403321341,,,,25.99368730545044,,1024.0,0.0,16
phi2_w32,2,8,-354.8775817920268,,,,16.005596947669982,836.0,1022.12,0.01,16
phi2_w32,2,16,-183.90210502488537,,,,7.4128486037254335,435.40425531914894,747.36,0.47,16
phi2_w32,2,32,-50.95519760441035,,,,3.1589550256729124,248.5625,279.58,0.96,16
phi2_w32,2,50,-16.524638894489033,,,,2.9440686774253844,109.12,109.12,1.0,16
phi2_w32,2,100,-5.3206215450260785,,,,2.947246515750885,45.33,45.33,1.0,16
phi2_w32,3,4,-557.7235889279842,,,,24.936485743522645,,1024.0,0.0,16
phi2_w32,3,8,-219.24207305263727,,,,7.415371470451355,454.43243243243245,602.52,0.74,16
phi2_w32,3,16,-39.55028814604506,,,,3.0473278975486755,175.75,175.75,1.0,16
phi2_w32,3,32,-16.28364075358957,,,,2.98993239402771,99.98,99.98,1.0,16
phi2_w32,3,50,-10.058632295876741,,,,2.9595580530166625,72.07,72.07,1.0,16
phi2_w32,3,100,-4.285598519779742,,,,2.8643179839971116,40.57,40.57,1.0,16
phi2_w32,4,4,-414.8760477566719,,,,18.341748352050782,,1024.0,0.0,16
phi2_w32,4,8,-328.4620333459228,,,,15.562698729038239,964.0,1023.4,0.01,16
phi2_w32,4,16,-179.12480135889723,,,,7.345523376464843,437.54347826086956,754.23,0.46,16
phi2_w32,4,32,-41.612719910563904,,,,3.2237312602996826,212.18367346938774,228.42,0.98,16
phi2_w32,4,50,-19.256131809782236,,,,3.010841293334961,126.62,126.62,1.0,16
phi2_w32,4,100,-5.432442453671246,,,,2.9702315643580275,49.17,49.17,1.0,16
phi2_w32,5,4,-841.1301888596266,,,,40.83874408721924,,1024.0,0.0,16
phi2_w32,5,8,-656.5555550089479,,,,32.17353047370911,,1024.0,0.0,16
phi2_w32,5,16,-492.97362835980954,,,,25.529526948928833,,1024.0,0.0,16
phi2_w32,5,32,-350.5205867298134,,,,18.92247543334961,201.0,1015.77,0.01,16
phi2_w32,5,50,-261.5163739844318,,,,14.534604218006134,132.2,979.41,0.05,16
phi2_w32,5,100,-125.44829855011776,,,,7.370239851474762,315.44,669.72,0.5,16
phi2_w64,1,4,-549.6929094021767,,,,25.187917499542237,,1024.0,0.0,16
phi2_w64,1,8,-368.0881934142113,,,,17.109836173057555,,1024.0,0.0,16
phi2_w64,1,16,-234.99836337041108,,,,10.167709822654723,554.7619047619048,925.46,0.21,16
phi2_w64,1,32,-74.16817489244043,,,,3.566221878528595,361.37894736842105,394.51,0.95,16
phi2_w64,1,50,-26.07795428405516,,,,3.0157701439327664,167.7,167.7,1.0,16
phi2_w64,1,100,-6.81644674513489,,,,2.848112223148346,58.87,58.87,1.0,16
phi2_w64,2,4,-540.7668611952663,,,,24.898995914459228,,1024.0,0.0,16
phi2_w64,2,8,-379.4575708343834,,,,18.125826168060303,,1024.0,0.0,16
phi2_w64,2,16,-264.0882263418287,,,,12.48752707719803,561.0,1019.37,0.01,16
phi2_w64,2,32,-163.59722439996898,,,,7.459516184329987,544.5945945945946,846.62,0.37,16
phi2_w64,2,50,-66.3436481456738,,,,3.662044312953949,359.2608695652174,412.44,0.92,16
phi2_w64,2,100,-14.473228021499235,,,,3.088307595252991,116.05,116.05,1.0,16
phi2_w64,3,4,-577.9887501651049,,,,26.69255311012268,,1024.0,0.0,16
phi2_w64,3,8,-443.2336644326523,,,,21.754966259002686,885.5,1021.23,0.02,16
phi2_w64,3,16,-293.8738819455914,,,,14.943669030666351,487.17391304347825,900.53,0.23,16
phi2_w64,3,32,-98.73821642701049,,,,3.8872461032867434,347.2857142857143,408.19,0.91,16
phi2_w64,3,50,-23.58139619753696,,,,2.931986994743347,133.91,133.91,1.0,16
phi2_w64,3,100,-6.713566802367568,,,,2.910186611876196,53.92,53.92,1.0,16
phi2_w64,4,4,-466.2431390331686,,,,20.27813712120056,,1024.0,0.0,16
phi2_w64,4,8,-348.27537400878964,,,,16.30073896408081,803.0,1019.58,0.02,16
phi2_w64,4,16,-221.12924674812703,,,,9.688205933570861,505.96,894.49,0.25,16
phi2_w64,4,32,-55.391239783037456,,,,3.243311619758606,277.9484536082474,300.33,0.97,16
phi2_w64,4,50,-22.63359887161758,,,,3.1252449631690977,145.5,145.5,1.0,16
phi2_w64,4,100,-4.053842225056141,,,,3.0412996768951417,36.97,36.97,1.0,16
phi2_w64,5,4,-464.2987270012125,,,,19.850313034057617,,1024.0,0.0,16
phi2_w64,5,8,-316.87023406460884,,,,13.962144236564637,,1024.0,0.0,16
phi2_w64,5,16,-228.71903350800275,,,,9.59647416830063,912.0,1022.88,0.01,16
phi2_w64,5,32,-102.39011128406972,,,,4.30566055059433,468.52,607.39,0.75,16
phi2_w64,5,50,-33.355117317801344,,,,3.048370144367218,217.61,217.61,1.0,16
phi2_w64,5,100,-7.991978077394887,,,,3.057346594333649,69.45,69.45,1.0,16
phi4_w128,1,4,-913.5735752014816,,,,44.97889629364013,,1024.0,0.0,16
phi4_w128,1,8,-727.2886353445053,,,,35.787971048355104,,1024.0,0.0,16
phi4_w128,1,16,-525.0342570243031,,,,25.836841974258423,,1024.0,0.0,16
phi4_w128,1,32,-388.30166099235413,,,,19.180103273391722,,1024.0,0.0,16
phi4_w128,1,50,-297.93706939823926,,,,14.677026953697204,,1024.0,0.0,16
phi4_w128,1,100,-200.87160749126227,,,,10.143899827003478,292.5,994.74,0.04,16
phi4_w128,2,4,-643.3315689471364,,,,26.638877868652344,,1024.0,0.0,16
phi4_w128,2,8,-449.77264568008485,,,,19.777029819488526,,1024.0,0.0,16
phi4_w128,2,16,-324.9670458411053,,,,15.405525395870209,950.0,1023.26,0.01,16
phi4_w128,2,32,-222.67887876786293,,,,10.540271575450896,575.3333333333334,970.16,0.12,16
phi4_w128,2,50,-147.1460766362585,,,,6.258449852466583,547.3333333333334,795.2,0.48,16
phi4_w128,2,100,-46.37032873466611,,,,3.2160410332679747,335.68367346938777,349.45,0.98,16
phi4_w128,3,4,-664.2545183641464,,,,26.303942165374757,,1024.0,0.0,16
phi4_w128,3,8,-461.849814401418,,,,19.22936052322388,,1024.0,0.0,16
phi4_w128,3,16,-343.6469135851041,,,,15.19533544063568,,1024.0,0.0,16
phi4_w128,3,32,-239.18134932158515,,,,11.792919485569,629.2352941176471,956.89,0.17,16
phi4_w128,3,50,-164.84442478224636,,,,7.702905595302582,537.8837209302326,814.97,0.43,16
phi4_w128,3,100,-57.66856980219483,,,,3.60291300535202,343.8709677419355,391.48,0.93,16
phi4_w128,4,4,-739.7618072661012,,,,34.90561443328858,,1024.0,0.0,16
phi4_w128,4,8,-554.6225543643162,,,,27.55993871688843,,1024.0,0.0,16
phi4_w128,4,16,-404.77347821403293,,,,19.332836537361146,679.0,1020.55,0.01,16
phi4_w128,4,32,-275.61332396682354,,,,12.79721468925476,492.25,981.46,0.08,16
phi4_w128,4,50,-179.45601935913785,,,,8.475959632396698,422.8333333333333,807.58,0.36,16
phi4_w128,4,100,-33.38421510308981,,,,3.2525856351852416,219.8989898989899,227.94,0.99,16
phi4_w128,5,4,-580.1580524454266,,,,25.16613245010376,,1024.0,0.0,16
phi4_w128,5,8,-433.13303689338267,,,,19.49907018661499,,1024.0,0.0,16
phi4_w128,5,16,-310.94892004359514,,,,14.576718492507934,,1024.0,0.0,16
phi4_w128,5,32,-223.4759735362418,,,,10.04847546339035,927.0,1022.06,0.02,16
phi4_w128,5,50,-149.47394133690744,,,,7.127511434555053,496.4594594594595,828.81,0.37,16
phi4_w128,5,100,-29.197772061200812,,,,3.1703897500038147,218.75,218.75,1.0,16
phi4_w32,1,4,-544.9195884945989,,,,24.436752166748047,,1024.0,0.0,16
phi4_w32,1,8,-397.6279780571908,,,,18.575428442955015,,1024.0,0.0,16
phi4_w32,1,16,-301.9206252877042,,,,14.262654154300689,543.75,1004.79,0.04,16
phi4_w32,1,32,-183.37336556578055,,,,8.559225413799286,430.1842105263158,798.35,0.38,16
phi4_w32,1,50,-66.06616880478337,,,,3.850284168720245,272.28409090909093,362.49,0.88,16
phi4_w32,1,100,-11.87104431574233,,,,3.006867027282715,98.02,98.02,1.0,16
phi4_w32,2,4,-499.38770441144703,,,,21.2450204372406,,1024.0,0.0,16
phi4_w32,2,8,-366.40456087887287,,,,16.9424151468277,,1024.0,0.0,16
phi4_w32,2,16,-231.99905838005245,,,,10.688640773296356,565.0689655172414,890.91,0.29,16
phi4_w32,2,32,-78.22428483062424,,,,3.59005676984787,338.96774193548384,386.92,0.93,16
phi4_w32,2,50,-30.77922059841454,,,,3.1255913888565217,176.14141414141415,184.62,0.99,16
phi4_w32,2,100,-9.74645593632944,,,,2.9771302366256713,82.0,82.0,1.0,16
phi4_w32,3,4,-539.0945092424005,,,,23.4847092628479,,1024.0,0.0,16
phi4_w32,3,8,-373.02586979568,,,,16.52070676803589,,1024.0,0.0,16
phi4_w32,3,16,-266.2760447105765,,,,11.818330245018005,,1024.0,0.0,16
phi4_w32,3,32,-141.9587647240609,,,,6.346737205982208,451.10869565217394,760.47,0.46,16
phi4_w32,3,50,-64.83136022989638,,,,3.380683414936066,381.22105263157897,413.36,0.95,16
phi4_w32,3,100,-13.829835828300565,,,,3.0266959834098817,113.25,113.25,1.0,16
phi4_w32,4,4,-518.0050202495977,,,,25.275849776268004,277.0,1009.06,0.02,16
phi4_w32,4,8,-356.0092575902678,,,,14.503933849334716,496.5,865.75,0.3,16
phi4_w32,4,16,-163.34212255508638,,,,6.213697769641876,377.20512820512823,519.5,0.78,16
phi4_w32,4,32,-47.98519909929484,,,,3.2020836067199707,189.35714285714286,206.05,0.98,16
phi4_w32,4,50,-15.655047178147361,,,,2.9109917092323303,89.05,89.05,1.0,16
phi4_w32,4,100,-3.45489056390943,,,,2.8742139673233034,30.7,30.7,1.0,16
phi4_w32,5,4,-709.9940004771947,,,,30.03811878204346,,1024.0,0.0,16
phi4_w32,5,8,-514.7511637331545,,,,21.041992254257202,,1024.0,0.0,16
phi4_w32,5,16,-370.2912428087741,,,,16.09448084831238,,1024.0,0.0,16
phi4_w32,5,32,-267.206274308078,,,,12.705497257709503,431.0,1018.07,0.01,16
phi4_w32,5,50,-221.6187215445563,,,,10.330742888450622,739.4,1009.77,0.05,16
phi4_w32,5,100,-121.24226098094135,,,,5.4337536686598655,558.6551724137931,754.1,0.58,16
phi4_w64,1,4,-522.1303997588158,,,,20.819743328094482,,1024.0,0.0,16
phi4_w64,1,8,-407.94127030346544,,,,20.301589522361756,,1024.0,0.0,16
phi4_w64,1,16,-286.9593894253857,,,,12.607537369728089,522.0625,943.69,0.16,16
phi4_w64,1,32,-96.3453561899066,,,,4.312401716709137,347.3636363636364,428.56,0.88,16
phi4_w64,1,50,-39.53745604448952,,,,3.146553642749786,215.23232323232324,223.32,0.99,16
phi4_w64,1,100,-10.198436139095575,,,,2.9436452054977416,80.44,80.44,1.0,16
phi4_w64,2,4,-546.1638757184893,,,,24.90184501647949,,1024.0,0.0,16
phi4_w64,2,8,-402.47263738691805,,,,19.31113434791565,,1024.0,0.0,16
phi4_w64,2,16,-305.9656174575165,,,,14.88658266544342,489.0,1018.65,0.01,16
phi4_w64,2,32,-210.29595966642722,,,,10.466934103965759,347.63157894736844,895.49,0.19,16
phi4_w64,2,50,-104.12143129336647,,,,4.891139030456543,356.0821917808219,536.42,0.73,16
phi4_w64,2,100,-13.496185615235008,,,,3.1135146021842957,101.96,101.96,1.0,16
phi4_w64,3,4,-671.0742277418077,,,,28.575970268249513,,1024.0,0.0,16
phi4_w64,3,8,-489.4880958968401,,,,20.696767220497133,,1024.0,0.0,16
phi4_w64,3,16,-376.5998596522212,,,,16.833623352050783,,1024.0,0.0,16
phi4_w64,3,32,-261.44810650032014,,,,14.074721145629884,558.1111111111111,982.07,0.09,16
phi4_w64,3,50,-199.60484669053926,,,,10.705117578506469,551.75,910.66,0.24,16
phi4_w64,3,100,-62.08501791378483,,,,3.451761717796326,377.54945054945057,435.73,0.91,16
phi4_w64,4,4,-779.1285939323157,,,,36.39503336906433,,1024.0,0.0,16
phi4_w64,4,8,-571.7819197881222,,,,27.720562782287598,,1024.0,0.0,16
phi4_w64,4,16,-416.8469427662343,,,,19.45886411190033,,1024.0,0.0,16
phi4_w64,4,32,-292.0216105396766,,,,13.496933262348175,474.4,996.52,0.05,16
phi4_w64,4,50,-208.96183636123314,,,,9.941837613582612,465.2173913043478,895.48,0.23,16
phi4_w64,4,100,-78.2450925271865,,,,3.9003209114074706,402.97727272727275,477.5,0.88,16
phi4_w64,5,4,-646.1324200093374,,,,30.71449679374695,,1024.0,0.0,16
phi4_w64,5,8,-497.3686415039003,,,,23.958975172042848,,1024.0,0.0,16
phi4_w64,5,16,-385.5602566175163,,,,20.117585668563844,,1024.0,0.0,16
phi4_w64,5,32,-194.5438233573176,,,,9.047943524640015,355.7090909090909,656.44,0.55,16
phi4_w64,5,50,-81.10946096798405,,,,4.650942730903625,251.2808988764045,336.28,0.89,16
phi4_w64,5,100,-10.11753758060746,,,,2.9989594507217405,70.09,70.09,1.0,16
phi1_w128,1,4,-493.5133847384155,,,,21.708342628479002,,1024.0,0.0,50
phi1_w128,1,8,-346.1689304422587,,,,15.820903449058532,,1024.0,0.0,50
phi1_w128,1,16,-234.15200135547667,,,,11.087561390399934,470.25,957.55,0.12,50
phi1_w128,1,32,-92.23983492133208,,,,4.037798025608063,396.5357142857143,496.93,0.84,50
phi1_w128,1,50,-30.09584995172918,,,,3.1086881017684935,200.32,200.32,1.0,50
phi1_w128,1,100,-9.694551744228228,,,,3.0445228008308796,82.41,82.41,1.0,50
phi1_w128,2,4,-671.2157111569494,,,,28.329559803009033,,1024.0,0.0,50
phi1_w128,2,8,-487.77167007893325,,,,22.93891830444336,,1024.0,0.0,50
phi1_w128,2,16,-367.30811323244126,,,,18.055319905281067,,1024.0,0.0,50
phi1_w128,2,32,-259.003401844576,,,,13.456696238517761,682.2142857142857,976.15,0.14,50
phi1_w128,2,50,-136.51020536130295,,,,6.250606873035431,421.48387096774195,650.44,0.62,50
phi1_w128,2,100,-32.95657798526808,,,,3.232181031294543,210.0,234.42,0.97,50
phi1_w128,3,4,-644.6835214575381,,,,29.3857954788208,,1024.0,0.0,50
phi1_w128,3,8,-438.37681018516423,,,,21.12190788269043,,1024.0,0.0,50
phi1_w128,3,16,-319.44784378457814,,,,15.451937665939331,,1024.0,0.0,50
phi1_w128,3,32,-186.9931391963642,,,,8.363803806304931,497.84615384615387,818.8,0.39,50
phi1_w128,3,50,-79.77603013143874,,,,3.6958596181869505,381.53846153846155,439.36,0.91,50
phi1_w128,3,100,-17.560923594878986,,,,3.096387360095978,133.13,133.13,1.0,50
phi1_w128,4,4,-577.5769244032354,,,,26.576303558349608,,1024.0,0.0,50
phi1_w128,4,8,-405.1358980521932,,,,19.605114946365358,,1024.0,0.0,50
phi1_w128,4,16,-295.85561872832477,,,,13.665803596973419,879.8,1016.79,0.05,50
phi1_w128,4,32,-120.437939039357,,,,4.9974818658828735,433.7142857142857,569.48,0.77,50
phi1_w128,4,50,-48.16330981546081,,,,3.144724416732788,276.050505050505,283.53,0.99,50
phi1_w128,4,100,-12.0432402069401,,,,2.9049274150771325,95.44,95.44,1.0,50
phi1_w128,5,4,-817.1976226498186,,,,40.48827127456665,,1024.0,0.0,50
phi1_w128,5,8,-611.3073108908534,,,,31.14721628189087,,1024.0,0.0,50
phi1_w128,5,16,-441.52019879179073,,,,21.179521379470824,746.0,1021.22,0.01,50
phi1_w128,5,32,-294.5611487077177,,,,14.585378828048706,684.8333333333334,1003.65,0.06,50
phi1_w128,5,50,-197.07823429049924,,,,9.480015699863435,533.9354838709677,872.08,0.31,50
phi1_w128,5,100,-46.72586676543578,,,,3.1983411002159117,268.4315789473684,306.21,0.95,50
phi1_w32,1,4,-612.720000679195,,,,29.389908208847046,,1024.0,0.0,50
phi1_w32,1,8,-470.44868089269846,,,,22.28955574989319,,1024.0,0.0,50
phi1_w32,1,16,-339.1108576998673,,,,15.805015108585359,526.6428571428571,954.37,0.14,50
phi1_w32,1,32,-172.26851857363246,,,,7.47341112613678,353.75,621.85,0.6,50
phi1_w32,1,50,-52.65469187685289,,,,3.858583984375,202.72916666666666,235.58,0.96,50
phi1_w32,1,100,-7.209340266294312,,,,3.0661243356839574,49.64,49.64,1.0,50
phi1_w32,2,4,-879.7042681323737,,,,43.93219638824463,,1024.0,0.0,50
phi1_w32,2,8,-737.5955833084881,,,,37.57087724685669,,1024.0,0.0,50
phi1_w32,2,16,-641.9296648713946,,,,34.07129692077637,,1024.0,0.0,50
phi1_w32,2,32,-558.0421303220094,,,,31.051617164611816,,1024.0,0.0,50
phi1_w32,2,50,-510.7435011805221,,,,29.390604076385497,,1024.0,0.0,50
phi1_w32,2,100,-418.8653288252279,,,,26.696343147754668,71.6,976.38,0.05,50
phi1_w32,3,4,-834.7741889960319,,,,44.441068954467774,,1024.0,0.0,50
phi1_w32,3,8,-653.9094593214244,,,,34.821701488494874,,1024.0,0.0,50
phi1_w32,3,16,-534.2409202263132,,,,30.014968395233154,,1024.0,0.0,50
phi1_w32,3,32,-442.0082754526846,,,,26.09369252681732,589.0,1019.65,0.01,50
phi1_w32,3,50,-334.31097934620453,,,,21.73700409889221,315.5,924.81,0.14,50
phi1_w32,3,100,-173.7739783744514,,,,11.849793638845886,229.61702127659575,650.64,0.47,50
