config,metric,point,ci_low,ci_high
embed_dim128,Median,0.49780737713046397,0.20330526461344137,0.782783884664884
embed_dim128,IQM,0.5035190099404051,0.1257045604385729,0.8654574511378995
embed_dim128,Mean,0.49780737713046397,0.20330526461344137,0.782783884664884
embed_dim128,Optimality Gap,0.502192622869536,0.21721611533511598,0.7966947353865587
embed_dim16,Median,0.8689053192156614,0.7666657846443824,0.9488499081405892
embed_dim16,IQM,0.8981327254478759,0.7277335011624112,0.9632542631857097
embed_dim16,Mean,0.8689053192156614,0.7666657846443824,0.9488499081405892
embed_dim16,Optimality Gap,0.1310946807843386,0.05115009185941077,0.2333342153556176
embed_dim32,Median,0.8388923854350541,0.7003828252675518,0.9578473226151099
embed_dim32,IQM,0.8670768822139974,0.6502328443735181,0.9802523966982711
embed_dim32,Mean,0.8388923854350541,0.7003828252675518,0.9578473226151099
embed_dim32,Optimality Gap,0.16110761456494593,0.04215267738489015,0.2996171747324482
embed_dim4,Median,0.8226988221026538,0.6436738065770788,0.9644789393906219
embed_dim4,IQM,0.8787539018515957,0.5803788759756376,0.977878026189338
embed_dim4,Mean,0.8226988221026538,0.6436738065770788,0.9644789393906219
embed_dim4,Optimality Gap,0.17730117789734623,0.0355210606093781,0.35632619342292116
embed_dim64,Median,0.8083491164107602,0.6980639381515209,0.9234854562655033
embed_dim64,IQM,0.7954923331810813,0.6843631910922578,0.973166026155397
embed_dim64,Mean,0.8083491164107602,0.6980639381515209,0.9234854562655033
embed_dim64,Optimality Gap,0.19165088358923976,0.07651454373449673,0.3019360618484791
embed_dim8,Median,0.9837970806493171,0.9641577803527532,0.9980834240630394
embed_dim8,IQM,0.9907032092661227,0.957971042105183,0.9994896893119815
embed_dim8,Mean,0.9837970806493171,0.9641577803527532,0.9980834240630394
embed_dim8,Optimality Gap,0.016202919350682854,0.0019165759369605961,0.035842219647246765
