variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
embed_dim128,5,50,-23.401639189086854,,,,3.0640708875656126,169.6,169.6,1.0
embed_dim128,5,100,-6.857847959343344,,,,2.9082896757125853,61.4,61.4,1.0
embed_dim16,1,4,-166.81377211581915,,,,3.658804795742035,319.74468085106383,362.0,0.94
embed_dim16,1,8,-286.1990913109854,,,,15.051940705776214,244.5,992.82,0.04
embed_dim16,1,16,-140.2908788147103,,,,7.02645881652832,346.3835616438356,529.34,0.73
embed_dim16,1,32,-20.352175233997404,,,,3.0668546175956726,142.36,142.36,1.0
embed_dim16,1,50,-7.379428194649518,,,,2.9989112758636476,60.75,60.75,1.0
embed_dim16,1,100,-2.3509364016819747,,,,2.919349354926986,23.13,23.13,1.0
embed_dim16,2,4,-94.9792160506174,,,,2.4481876063346864,223.35,223.35,1.0
embed_dim16,2,8,-401.80724176980556,,,,16.535534496307374,613.4411764705883,884.41,0.34
embed_dim16,2,16,-453.24900344695897,,,,23.493973426818847,,1024.0,0.0
embed_dim16,2,32,-411.7479764263425,,,,22.18884014606476,25.4,974.07,0.05
embed_dim16,2,50,-262.70183297192676,,,,15.596295425891876,27.666666666666668,665.32,0.36
embed_dim16,2,100,-77.4808880973328,,,,6.784652748493233,18.185185185185187,209.29,0.81
embed_dim16,3,4,-74.71132330276072,,,,2.611612551212311,168.52,168.52,1.0
embed_dim16,3,8,-332.4531246030331,,,,13.352824547290801,479.4761904761905,795.3,0.42
embed_dim16,3,16,-447.70779920846223,,,,21.91544414520264,650.4,1005.32,0.05
embed_dim16,3,32,-431.62129480434584,,,,23.064669620990752,22.0,993.94,0.03
embed_dim16,3,50,-372.981578372065,,,,20.668152928352356,37.142857142857146,885.84,0.14
embed_dim16,3,100,-123.25316195105202,,,,8.878679829414445,30.47887323943662,318.6,0.71
embed_dim16,4,4,-85.4341639570333,,,,2.5149927806854246,186.32,186.32,1.0
embed_dim16,4,8,-200.84473986424507,,,,4.509088754653931,376.7586206896552,460.9,0.87
embed_dim16,4,16,-398.4946391555667,,,,15.62046276807785,573.0,861.64,0.36
embed_dim16,4,32,-437.57077592894433,,,,18.08520977020264,824.0,988.0,0.18
embed_dim16,4,50,-422.7235478008166,,,,18.0228218126297,722.5833333333334,987.83,0.12
embed_dim16,4,100,-386.65574991142375,,,,17.170225856304167,500.6666666666667,945.5,0.15
embed_dim16,5,4,-74.33882024921012,,,,2.744441990852356,180.56,180.56,1.0
embed_dim16,5,8,-49.70475073130801,,,,3.025890510082245,189.07608695652175,255.87,0.92
embed_dim16,5,16,-40.55594197779894,,,,2.644687628746033,250.78125,281.71,0.96
embed_dim16,5,32,-35.49363553499803,,,,2.804661328792572,207.35164835164835,280.85,0.91
embed_dim16,5,50,-25.819658868834377,,,,2.622530584335327,214.17708333333334,246.57,0.96
embed_dim16,5,100,-14.826460218625144,,,,2.8451984362168745,130.53608247422682,157.34,0.97
embed_dim32,1,4,-103.80706535770558,,,,2.6651816725730897,226.7979797979798,234.77,0.99
embed_dim32,1,8,-91.7388388184458,,,,2.7974266314506533,309.7244897959184,324.01,0.98
embed_dim32,1,16,-65.21297372324392,,,,2.563319146633148,336.33,336.33,1.0
embed_dim32,1,32,-13.416876423512585,,,,2.9218846416473387,89.16,89.16,1.0
embed_dim32,1,50,-5.102205546731129,,,,2.9679474329948423,39.56,39.56,1.0
embed_dim32,1,100,-1.9088737001502887,,,,2.9683301043510437,18.84,18.84,1.0
embed_dim32,2,4,-79.7347646951396,,,,2.54666387796402,193.85,193.85,1.0
embed_dim32,2,8,-113.9460616534017,,,,2.5333685207366945,476.6354166666667,498.53,0.96
embed_dim32,2,16,-103.37518244106323,,,,2.9911642194998387,442.6818181818182,512.44,0.88
embed_dim32,2,32,-92.49442559504881,,,,3.791901090145111,401.86301369863014,569.84,0.73
embed_dim32,2,50,-63.09707543808967,,,,3.4282457419116086,375.51190476190476,479.27,0.84
embed_dim32,2,100,-16.71041340366006,,,,3.1197933745384216,137.85714285714286,155.58,0.98
embed_dim32,3,4,-134.36884909212588,,,,2.688823630809784,316.58,316.58,1.0
embed_dim32,3,8,-368.6488616510853,,,,16.30313719511032,497.0740740740741,881.73,0.27
embed_dim32,3,16,-440.6676371011883,,,,23.425241503715515,,1024.0,0.0
embed_dim32,3,32,-360.75688483629375,,,,20.996366198062898,101.18181818181819,922.49,0.11
embed_dim32,3,50,-205.91775432884694,,,,13.261466886997223,98.75,579.88,0.48
embed_dim32,3,100,-20.93624570504762,,,,3.775399298667908,44.416666666666664,83.6,0.96
