variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
phi2_w32,4,8,-7.415655889017508,1.2387507468461991,2.5920305490493774,2.679511939138174,,,40.68,1.0,4
phi2_w32,4,16,-8.91688319735229,1.067093095779419,2.2757006764411924,1.2360923858126625,,,51.59,1.0,4
phi2_w32,4,32,-11.07924276843667,1.0363497245311737,2.1883297753334046,0.875538804109674,,,62.26,1.0,4
phi2_w32,4,50,-12.890207263231277,1.0109960061311722,2.111729371547699,1.2533982462123037,,,67.94,1.0,4
phi2_w32,4,100,-17.46143552787602,0.9675499165058136,2.0817951345443726,2.9302858617197725,,,79.73,1.0,4
phi2_w32,5,4,-5.079055138849653,1.6146769213676453,2.756443803310394,1.3393709930032491,,,26.45,1.0,4
phi2_w32,5,8,-7.2929494100157175,1.2504045706987381,2.4519225931167603,2.111116110482253,,,49.45,1.0,4
phi2_w32,5,16,-11.922046722490341,1.081184297800064,2.20171128988266,1.2659238934516908,,,163.61,0.98,4
phi2_w32,5,32,-25.091560516506433,1.0348323422670365,2.382766864299774,2.743691169002559,,,400.04,0.62,4
phi2_w32,5,50,-37.218760701008144,1.0711285477876664,3.346456460952759,2.2937644449055195,,,487.73,0.08,4
phi2_w32,5,100,-60.04810076087713,1.0751857525110244,4.049085204601288,2.2646393520671877,,,500.0,0.0,4
phi2_w64,1,4,-4.935210783416405,1.7496335554122924,2.788839876651764,2.6079758790507914,,,25.74,1.0,4
phi2_w64,1,8,-7.147697115000337,1.3042220675945282,2.595199544429779,4.482141133937985,,,38.39,1.0,4
phi2_w64,1,16,-8.357850368469954,1.1427239185571672,2.478721206188202,2.411187145113945,,,46.1,1.0,4
phi2_w64,1,32,-10.386919015124441,1.0651109796762466,2.368626821041107,1.5236946404352785,,,51.68,1.0,4
phi2_w64,1,50,-12.56631892517209,1.0269502067565919,2.34862309217453,1.1417900980472566,,,56.67,1.0,4
phi2_w64,1,100,-17.2741765666008,1.0000041228532792,2.332347981929779,0.9917015649154783,,,62.58,1.0,4
phi2_w64,2,4,-5.158471478158608,1.684383395910263,2.81943142414093,2.9296287311799825,,,26.44,1.0,4
phi2_w64,2,8,-7.556431086855009,1.2853532749414445,2.6027547454833986,2.6200144966505468,,,40.06,1.0,4
phi2_w64,2,16,-8.892090452611447,1.1209487253427506,2.533992989063263,1.3983229126688093,,,46.11,1.0,4
phi2_w64,2,32,-10.608549216426908,1.0609049320220947,2.7509350109100343,1.6639343446004204,,,52.94,1.0,4
phi2_w64,2,50,-12.198823820352555,1.0180060577392578,2.6034973669052124,1.830035547274351,,,55.63,1.0,4
phi2_w64,2,100,-15.53575587823987,0.989160829782486,2.464632737636566,1.753746190572716,,,61.24,1.0,4
phi2_w64,3,4,-4.9759132145624605,1.7193127918243407,2.882357130050659,3.3252883665217086,,,25.73,1.0,4
phi2_w64,3,8,-6.883038706555962,1.229030693769455,2.603173577785492,2.2834066065819933,,,37.6,1.0,4
phi2_w64,3,16,-8.370231724511832,1.08788152217865,2.4849237179756165,2.6059412901103496,,,46.25,1.0,4
phi2_w64,3,32,-10.30379465200007,1.0074425625801087,2.3472374153137205,1.5990532415243797,,,53.22,1.0,4
phi2_w64,3,50,-11.712958422973752,0.9877731055021286,2.263518395423889,1.5075198477065193,,,57.16,1.0,4
phi2_w64,3,100,-14.790404295995831,0.9680092948675155,2.30487233877182,1.3647887658087534,,,60.07,1.0,4
phi2_w64,4,4,-5.180548115628771,1.657589544057846,2.7878618812561036,3.6254895460419356,,,26.09,1.0,4
phi2_w64,4,8,-7.422147584203631,1.2734518909454347,2.6304847741127015,2.1919858130440115,,,39.2,1.0,4
phi2_w64,4,16,-8.485007874071599,1.1384900677204133,2.498980441093445,1.2867059452133254,,,47.25,1.0,4
phi2_w64,4,32,-11.29383720330894,1.2703864735364914,2.7121289443969725,2.0695397885964484,,,58.87,0.99,4
phi2_w64,4,50,-11.593980527594686,1.0289686489105225,2.1838831186294554,1.6906519978940486,,,57.57,1.0,4
phi2_w64,4,100,-15.55336111009121,1.0073057824373246,2.106298954486847,0.8910285107595846,,,63.49,1.0,4
phi2_w64,5,4,-4.9411775438115,1.6960040152072906,2.8209587121009827,3.924300981089473,,,25.69,1.0,4
phi2_w64,5,8,-10.92048751632683,1.985379456281662,3.8782899141311646,2.082356063658372,,,59.31,0.97,4
phi2_w64,5,16,-12.140364635009318,1.5861526238918304,3.1392560839653014,1.7933106828294694,,,91.26,0.98,4
phi2_w64,5,32,-16.480994864590468,1.049170897603035,2.2337117052078246,2.0773196098871995,,,205.02,0.81,4
phi2_w64,5,50,-25.210042763836682,1.0231022620201111,2.2831609272956848,2.527033174008876,,,274.16,0.7,4
phi2_w64,5,100,-48.31175207585096,1.0109616202116012,2.6728752970695497,2.0424879751063885,,,360.54,0.41,4
phi4_w128,1,4,-5.05267069876194,1.7261258947849274,2.9567367315292357,3.517163112666458,,,26.02,1.0,4
phi4_w128,1,8,-7.449238866828382,1.2663251286745072,2.6491138529777527,2.063432086412795,,,39.0,1.0,4
phi4_w128,1,16,-8.779768444169314,1.1202298790216445,2.588652493953705,2.0544093066675124,,,45.7,1.0,4
phi4_w128,1,32,-11.274072058424354,1.0373635053634644,2.6001102042198183,2.5119305702479324,,,55.17,1.0,4
phi4_w128,1,50,-13.107993800342083,1.0142397964000702,2.4839101672172545,1.7105401128444822,,,61.76,1.0,4
phi4_w128,1,100,-19.213084327429534,0.9841866815090179,2.386376531124115,2.1717026211300863,,,76.91,1.0,4
phi4_w128,2,4,-4.789583546817303,1.651078346967697,2.733847734928131,2.8027817631699143,,,26.87,1.0,4
phi4_w128,2,8,-6.8465065931156275,1.2691734039783478,2.472047920227051,1.7284925108961762,,,42.16,1.0,4
phi4_w128,2,16,-9.000188385881483,1.105270744562149,2.216288378238678,1.9373292884835973,,,65.41,1.0,4
phi4_w128,2,32,-11.653010006919503,1.039694178700447,2.1142608761787414,2.5243608718950417,,,80.07,1.0,4
phi4_w128,2,50,-14.222461694553495,1.0166423904895783,2.111317207813263,2.818199920028448,,,88.56,1.0,4
phi4_w128,2,100,-19.774936663135886,0.9967048907279968,2.1125833344459535,2.5483078084703537,,,94.81,1.0,4
phi4_w128,3,4,-4.988887908258476,1.7498898530006408,3.012673766613007,3.0938772290665657,,,26.25,1.0,4
phi4_w128,3,8,-7.033633008524776,1.223131810426712,2.5680314087867737,2.5306193385738878,,,45.07,1.0,4
phi4_w128,3,16,-9.978653946965933,1.0836789685487747,2.4070643305778505,2.180843398142606,,,99.53,1.0,4
phi4_w128,3,32,-19.04145315553993,1.015675155520439,2.491212475299835,0.747137265514466,,,264.52,0.66,4
phi4_w128,3,50,-29.457195686213673,1.0186422663927077,2.826075885295868,1.7478333805344533,,,359.24,0.42,4
phi4_w128,3,100,-55.72006263561547,1.0179871332645416,3.7687981629371645,2.154664980933815,,,440.5,0.15,4
phi4_w128,4,4,-5.93100903681945,1.610721937417984,2.6807722425460816,2.1805735820019616,,,30.87,1.0,4
phi4_w128,4,8,-9.161466477802023,1.4966461175680161,3.026212067604065,2.19671436002478,,,49.16,0.99,4
phi4_w128,4,16,-9.27364780869335,1.1134251272678375,2.3161805725097655,3.0509107254666743,,,61.5,1.0,4
phi4_w128,4,32,-13.331983950436115,1.0312975347042084,2.2238324737548827,2.5676412433868974,,,114.54,1.0,4
phi4_w128,4,50,-26.055498817712067,0.9807402324676514,2.2034083199501038,2.143900804702379,,,302.27,0.73,4
phi4_w128,4,100,-56.39599502310157,0.9501456308364868,2.2249981641769407,1.3508213861189784,,,472.45,0.09,4
phi4_w128,5,4,-5.7392611613217746,1.7079771983623504,2.921294717788696,1.380747846662998,,,27.85,1.0,4
phi4_w128,5,8,-6.886198946321383,1.267712688446045,2.657463207244873,2.731037089219317,,,37.45,1.0,4
