variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi4_w128,5,4,-891.9860119740665,,,,43.47965805053711,,1024.0,0.0
phi4_w128,5,8,-708.5483011557907,,,,35.096402893066404,,1024.0,0.0
phi4_w128,5,16,-542.6221317852288,,,,26.69249451637268,,1024.0,0.0
phi4_w128,5,32,-388.0120146302134,,,,19.31714059829712,,1024.0,0.0
phi4_w128,5,50,-290.2093166076392,,,,14.286016805171966,479.0,1018.55,0.01
phi4_w128,5,100,-191.69177416089923,,,,9.488943762779236,514.9230769230769,957.82,0.13
phi4_w32,1,4,-929.3456483669579,,,,48.08356195449829,,1024.0,0.0
phi4_w32,1,8,-721.5008819203078,,,,35.709884853363036,,1024.0,0.0
phi4_w32,1,16,-545.4880978910625,,,,26.90918966293335,,1024.0,0.0
phi4_w32,1,32,-381.90970853805544,,,,18.76843680381775,,1024.0,0.0
phi4_w32,1,50,-290.88699377670883,,,,14.272848119735718,,1024.0,0.0
phi4_w32,1,100,-214.7171729531139,,,,10.696649508476257,3.0,1013.79,0.01
phi4_w32,2,4,-915.1816526578367,,,,45.401986541748045,,1024.0,0.0
phi4_w32,2,8,-723.0473901283741,,,,35.52823175430298,,1024.0,0.0
phi4_w32,2,16,-533.8107744895667,,,,26.16144792556763,,1024.0,0.0
phi4_w32,2,32,-385.9598294361681,,,,18.98019510269165,,1024.0,0.0
phi4_w32,2,50,-310.72422047041357,,,,15.134452834129334,,1024.0,0.0
phi4_w32,2,100,-204.11442208200694,,,,10.232033541708281,2.0,1003.56,0.02
phi4_w32,3,4,-918.38257790111,,,,45.419014644622806,,1024.0,0.0
phi4_w32,3,8,-728.9339728881419,,,,35.85651668548584,,1024.0,0.0
phi4_w32,3,16,-533.178089330718,,,,26.25489890098572,,1024.0,0.0
phi4_w32,3,32,-384.96894751958547,,,,19.017947826385498,,1024.0,0.0
phi4_w32,3,50,-304.38218446470796,,,,14.980013666152955,,1024.0,0.0
phi4_w32,3,100,-219.00532779660077,,,,10.764534182548523,,1024.0,0.0
phi4_w32,4,4,-819.811757754609,,,,41.16713933944702,,1024.0,0.0
phi4_w32,4,8,-607.9906160387396,,,,29.487802934646606,,1024.0,0.0
phi4_w32,4,16,-431.775863514021,,,,21.444713673591615,,1024.0,0.0
phi4_w32,4,32,-300.15937226191164,,,,14.428957335948944,368.6666666666667,1004.34,0.03
phi4_w32,4,50,-232.24360739286988,,,,10.981223595142364,529.4615384615385,959.71,0.13
phi4_w32,4,100,-90.8718395663891,,,,4.5469861801224525,371.5405405405405,541.18,0.74
phi4_w32,5,4,-811.9052059378475,,,,39.63844525337219,,1024.0,0.0
phi4_w32,5,8,-621.1665382578224,,,,30.12554118156433,,1024.0,0.0
phi4_w32,5,16,-438.6391771870851,,,,20.548483276367186,,1024.0,0.0
phi4_w32,5,32,-302.0895261836424,,,,14.379147477149964,724.2,1009.01,0.05
phi4_w32,5,50,-233.71274342259392,,,,10.974115431308746,582.0,975.38,0.11
phi4_w32,5,100,-94.18970387728885,,,,4.951577734947205,396.54794520547944,565.96,0.73
phi4_w64,1,4,-919.2493286132068,,,,50.477497272491455,,1024.0,0.0
phi4_w64,1,8,-731.4230102852732,,,,36.35698778152466,,1024.0,0.0
phi4_w64,1,16,-522.4522505635769,,,,25.685491666793823,,1024.0,0.0
phi4_w64,1,32,-387.1612281791866,,,,18.91924214363098,,1024.0,0.0
phi4_w64,1,50,-296.72849603619426,,,,14.867417993545532,,1024.0,0.0
phi4_w64,1,100,-213.21963311873375,,,,10.480905747413635,3.0,1003.58,0.02
phi4_w64,2,4,-923.9288279764354,,,,45.970922508239745,,1024.0,0.0
phi4_w64,2,8,-732.2779016689211,,,,36.064051399230955,,1024.0,0.0
phi4_w64,2,16,-528.9956215816736,,,,26.01746335029602,,1024.0,0.0
phi4_w64,2,32,-397.2399098883569,,,,19.6794487285614,,1024.0,0.0
phi4_w64,2,50,-290.7462000948936,,,,14.63462140343406,1.0,1013.77,0.01
phi4_w64,2,100,-217.38094503242522,,,,10.773131811618805,2.0,1013.78,0.01
phi4_w64,3,4,-811.7747980205714,,,,39.610494194030764,,1024.0,0.0
phi4_w64,3,8,-605.4896012662351,,,,29.191625690460206,,1024.0,0.0
phi4_w64,3,16,-440.5187668747827,,,,21.507941093444824,,1024.0,0.0
phi4_w64,3,32,-307.2739197622053,,,,15.27292179107666,428.0,1012.08,0.02
phi4_w64,3,50,-238.62419693987817,,,,11.712247433662414,607.0,994.81,0.07
phi4_w64,3,100,-94.6577673089807,,,,4.93588672876358,380.3380281690141,567.0,0.71
phi4_w64,4,4,-905.6266397859156,,,,45.09427408218384,,1024.0,0.0
phi4_w64,4,8,-705.0821776536108,,,,35.02296293258667,,1024.0,0.0
phi4_w64,4,16,-521.7663897271455,,,,26.781003637313844,,1024.0,0.0
phi4_w64,4,32,-368.9948171205074,,,,17.575229206085204,,1024.0,0.0
phi4_w64,4,50,-301.6234859298542,,,,14.827293133735656,,1024.0,0.0
phi4_w64,4,100,-186.6853020098433,,,,9.272805821895599,369.2,958.52,0.1
phi4_w64,5,4,-906.9843252580613,,,,45.01160354614258,,1024.0,0.0
phi4_w64,5,8,-712.202760808915,,,,34.536056156158445,,1024.0,0.0
phi4_w64,5,16,-534.5695457089693,,,,26.30157151222229,,1024.0,0.0
phi4_w64,5,32,-373.3676498652995,,,,17.98068844795227,,1024.0,0.0
phi4_w64,5,50,-289.79472576063125,,,,14.986344645023346,59.0,1014.35,0.01
phi4_w64,5,100,-176.51293379005045,,,,8.927616076035934,234.375,897.66,0.16
