config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,0,-204.62351787090302,500,False,36.73443603515625,58.015647888183594,32.02250933647156,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,1,-171.81982098519802,500,False,28.61327362060547,39.33329391479492,33.14067244529724,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,2,-171.44727583229542,500,False,24.385032653808594,37.93201446533203,35.48201942443848,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,3,-158.10154880583286,500,False,17.43703269958496,27.99496841430664,33.96587085723877,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,4,-159.963060811162,500,False,17.823589324951172,26.82918357849121,10.935850381851196,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,5,-187.25936311483383,500,False,30.978116989135742,48.38339614868164,52.91051387786865,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,6,-196.9270900785923,500,False,37.01633071899414,50.19967269897461,32.50983262062073,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,7,-200.92977473139763,500,False,39.300357818603516,65.73115539550781,37.56824588775635,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,8,-93.31865981966257,500,False,9.765055656433105,16.334972381591797,33.47198820114136,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,9,-182.88547265529633,500,False,33.217830657958984,48.09601974487305,47.70089817047119,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,10,-140.39301539957523,500,False,23.78627586364746,36.363162994384766,13.935238718986511,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,11,-207.13523524999619,500,False,38.18440246582031,52.37877655029297,36.348265647888184,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,12,-132.47577366232872,500,False,18.95230484008789,28.3885440826416,12.111486911773682,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,13,-200.42194572091103,500,False,35.619476318359375,46.66196823120117,48.4673490524292,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,14,-80.28955736011267,500,False,10.86716365814209,20.12822151184082,6.460290610790253,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,15,-159.2512708157301,500,False,25.175329208374023,45.91465377807617,14.815202116966248,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,16,-171.99686831235886,500,False,33.23970413208008,44.335819244384766,21.482529163360596,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,17,-218.87265333533287,500,False,37.850669860839844,51.295806884765625,39.900837421417236,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,18,-134.0724061280489,500,False,22.3399658203125,32.50657272338867,32.51688766479492,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,19,-200.4512016773224,500,False,35.63844680786133,47.035369873046875,44.00075912475586,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,20,-194.02700799703598,500,False,34.801326751708984,48.008209228515625,26.800634145736694,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,21,-190.05623933672905,500,False,28.9412899017334,42.45661163330078,17.830331087112427,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,22,-211.1036448776722,500,False,40.76750564575195,55.28353500366211,31.986764907836914,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,23,-207.10939279198647,500,False,36.11740493774414,45.33243179321289,26.284706592559814,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,24,-197.9657018184662,500,False,38.580692291259766,58.04460144042969,36.43679094314575,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,25,-144.00849352777004,500,False,17.669692993164062,31.841997146606445,10.440837264060974,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,26,-166.16738545894623,500,False,31.383331298828125,47.29326248168945,26.510584235191345,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,27,-220.8671552836895,500,False,43.63004684448242,61.77458190917969,33.21313810348511,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,28,-135.31079100072384,500,False,17.413724899291992,31.54680633544922,10.867792963981628,,
embedding_scaling_rendezvous_50agents_ppo,embed_dim4,1,50,4,0,29,-152.77969494462013,500,False,19.153318405151367,26.243453979492188,11.582595944404602,,
