variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi1_w128,1,4,-23.42980083349161,1.2173043477535248,2.084286732673645,2.1282967624161393,,,114.79,1.0
phi1_w128,1,8,-37.04511799558997,2.465066057443619,4.689434280395508,3.2654528302827384,,,176.39,0.94
phi1_w128,1,16,-42.33742261586245,1.2328520128130913,3.1739499807357787,2.3814490348444086,,,213.55,0.97
phi1_w128,1,32,-49.35877734795213,1.1688846561312676,3.4172326350212097,1.5012958647774213,,,239.64,0.97
phi1_w128,1,50,-56.37528953288682,1.0363191804289817,3.2090054249763487,1.788469394541858,,,272.45,0.95
phi1_w128,1,100,-61.41285194983706,0.8986682738363743,3.187706651687622,1.3087405278398074,,,284.31,0.97
phi1_w128,2,4,-189.98699197903275,37.444355745315555,53.40737964630127,31.2997829246521,,,500.0,0.0
phi1_w128,2,8,-196.15870901674032,38.1369434928894,62.15764915466308,35.07588912665844,,,500.0,0.0
phi1_w128,2,16,-199.41996575713156,37.939805603027345,66.32878665924072,36.74915032982826,,,500.0,0.0
phi1_w128,2,32,-207.71971090257168,38.112067756652834,68.58110404968262,37.333774277605116,,,500.0,0.0
phi1_w128,2,50,-217.4912350833416,38.114827423095704,69.41447578430176,37.86807266776562,,,500.0,0.0
phi1_w128,2,100,-243.65253748118877,38.21604717254639,70.07209098815918,37.89350580094606,,,500.0,0.0
phi1_w128,3,4,-197.69198870368302,39.93221752166748,55.72799480438233,32.53774840831757,,,500.0,0.0
phi1_w128,3,8,-196.5375654155016,38.78363531112671,63.40550979614258,35.46766421608627,,,500.0,0.0
phi1_w128,3,16,-199.13613597482444,38.571274032592775,67.00740016937256,37.00684908494353,,,500.0,0.0
phi1_w128,3,32,-205.0066737997532,38.45249351501465,68.79087013244629,37.72888334187679,,,500.0,0.0
phi1_w128,3,50,-212.12862663507462,38.36910766601562,69.53204277038574,37.60022955546975,,,500.0,0.0
phi1_w128,3,100,-232.10212700366975,38.2850520324707,70.09257499694824,38.28703131468817,,,500.0,0.0
phi1_w128,4,4,-111.55140665035695,19.241252760887146,26.787659702301024,20.67434987977147,,,500.0,0.0
phi1_w128,4,8,-173.4331714645028,34.53878059387207,54.045998859405515,34.312468008995054,,,500.0,0.0
phi1_w128,4,16,-176.37686078608036,34.25867584228516,57.54400325775146,34.34132954008877,,,500.0,0.0
phi1_w128,4,32,-182.38178469240665,33.581660766601566,59.420662307739256,34.285014255847784,,,500.0,0.0
phi1_w128,4,50,-190.36448056519032,33.41071611404419,60.12729858398438,34.589287408840654,,,500.0,0.0
phi1_w128,4,100,-211.9994579565525,32.370716934204104,61.843458824157715,36.699813537979125,,,500.0,0.0
phi1_w128,5,4,-197.84194049209356,39.48339996337891,55.63229564666748,32.919305502176286,,,500.0,0.0
phi1_w128,5,8,-195.39159159854054,38.59227493286133,62.8621849822998,36.56663147166371,,,500.0,0.0
phi1_w128,5,16,-198.76671965301037,38.54488431930542,66.76046012878417,36.903414339199664,,,500.0,0.0
phi1_w128,5,32,-204.5217123889923,38.36051399230957,68.74854080200195,37.71613876426593,,,500.0,0.0
phi1_w128,5,50,-211.34540414065123,38.31724666595459,69.42576522827149,37.61151027231217,,,500.0,0.0
phi1_w128,5,100,-230.99702625393869,38.31990829467773,70.11705848693848,37.90616019920409,,,500.0,0.0
phi1_w32,1,4,-25.933230816265567,1.353110899925232,2.074541485309601,2.465215295255184,,,147.4,1.0
phi1_w32,1,8,-36.846857493873685,1.078698404431343,2.0573690819740293,1.6912283704522997,,,200.16,1.0
phi1_w32,1,16,-51.00046146825887,1.0079324078559875,2.042568550109863,1.6200942682940513,,,256.25,1.0
phi1_w32,1,32,-62.04728809259832,0.9460764646530151,2.0302305316925047,0.879049433292821,,,293.43,1.0
phi1_w32,1,50,-70.35812680326403,0.9081401067972183,2.0402208876609804,3.447204494601488,,,319.23,1.0
phi1_w32,1,100,-81.41543891508132,0.860609142780304,2.434919147491455,0.7359572181674652,,,346.0,0.99
phi1_w32,2,4,-128.336120839864,25.318529357910155,31.83271728515625,25.358421783447266,,,500.0,0.0
phi1_w32,2,8,-128.49281056195497,24.672983207702636,35.16414939880371,28.256011811569334,,,500.0,0.0
phi1_w32,2,16,-130.94442155331373,24.22563976287842,36.64905780792236,29.838592752441762,,,500.0,0.0
phi1_w32,2,32,-135.18854315325618,24.021480979919435,37.41826545715332,31.15660484990105,,,500.0,0.0
phi1_w32,2,50,-139.23023819595576,23.97419195175171,37.6587126159668,30.44746728079319,,,500.0,0.0
phi1_w32,2,100,-151.00312156260014,23.94886791229248,37.83609848022461,30.419109477424623,,,500.0,0.0
phi1_w32,3,4,-14.002875999500976,1.363718010187149,2.2584980010986326,1.697403665771708,,,163.42,0.8
phi1_w32,3,8,-21.48543821546249,1.0484591794013978,2.1371544671058653,1.3892840318125672,,,133.12,0.98
phi1_w32,3,16,-26.454984423397107,0.8792840123176575,2.105406467914581,1.4113933517306578,,,146.55,0.99
phi1_w32,3,32,-30.936859172340483,0.7719883239269256,2.0751468777656554,1.0495323255289986,,,157.69,0.99
