variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
embed_dim4,1,50,-46.506968878507614,1.1193270009756089,2.55086044549942,1.376063600832224,,,500.0,0.0,4
embed_dim4,1,100,-76.87016004823148,1.0973003363609315,2.536600489616394,1.8533068855673074,,,500.0,0.0,4
embed_dim4,2,4,-6.180865027625114,1.7651644027233124,2.9887977123260496,1.4433925247844308,,,29.0,1.0,4
embed_dim4,2,8,-9.851699862219393,1.197462182044983,2.755344502925873,2.259496352565475,,,46.97,1.0,4
embed_dim4,2,16,-10.32918493470177,1.002802196741104,2.6549326014518737,2.1929904838401124,,,51.96,1.0,4
embed_dim4,2,32,-12.394304440282285,0.9347138166427612,2.5307518601417542,1.6244091195397778,,,57.88,1.0,4
embed_dim4,2,50,-14.238519106730818,0.9166802942752839,2.6723832798004152,2.8493666038459167,,,62.55,1.0,4
embed_dim4,2,100,-20.305706771314146,0.8913852769136429,2.5528598999977112,1.8086844040771946,,,72.14,1.0,4
embed_dim4,3,4,-5.6384538317099215,1.6712352561950683,2.8083433747291564,2.586913519985974,,,27.6,1.0,4
embed_dim4,3,8,-8.517992765903474,1.1389640313386917,2.628643093109131,1.314205843305681,,,42.68,1.0,4
embed_dim4,3,16,-10.079588001389057,0.973316456079483,2.605070025920868,1.7206809575087392,,,51.73,1.0,4
embed_dim4,3,32,-12.148348048329353,0.910434365272522,2.4330896282196046,2.198743190042151,,,63.87,1.0,4
embed_dim4,3,50,-14.44478386722505,0.8804461026191711,2.341317899227142,2.4351918160557746,,,83.2,1.0,4
embed_dim4,3,100,-30.604150485023855,0.8475334423780442,2.3204681420326234,2.1312179305200463,,,191.68,0.96,4
embed_dim4,4,4,-5.481543933330104,1.5694196712970734,2.627927176952362,2.149676349861547,,,28.57,1.0,4
embed_dim4,4,8,-8.627202930524945,1.1159459573030472,2.5778205037117004,2.4421192779473495,,,46.22,1.0,4
embed_dim4,4,16,-10.354452732522041,0.9067624598741532,2.4214274501800537,1.8490437189955264,,,56.64,1.0,4
embed_dim4,4,32,-12.547237853929401,0.7883045452833176,2.2952665209770204,1.6292890536470805,,,67.9,1.0,4
embed_dim4,4,50,-15.147456153631211,0.7514372634887695,2.3184862756729125,0.9423051520025357,,,73.85,1.0,4
embed_dim4,4,100,-20.985660091638564,0.7044790828227997,2.2500465440750124,2.152569944589678,,,83.82,1.0,4
embed_dim4,5,4,-7.768253657221794,1.5357365357875823,2.427549126148224,2.5007104417029766,,,37.39,1.0,4
embed_dim4,5,8,-9.553190672202035,1.0942080467939377,2.4280485248565675,1.7501975444424898,,,48.74,1.0,4
embed_dim4,5,16,-12.451552580073475,0.842377045750618,2.4856451606750487,2.2782259590621106,,,59.11,1.0,4
embed_dim4,5,32,-14.678136864714325,0.6908547627925873,2.4687657880783083,1.600475911868416,,,65.34,1.0,4
embed_dim4,5,50,-17.283926036320626,0.6324901109933854,2.488674564361572,0.9654948009012267,,,70.28,1.0,4
embed_dim4,5,100,-23.96069209545851,0.57298652946949,2.46026353597641,0.7054866618002998,,,78.5,1.0,4
embed_dim64,1,4,-5.426439210604876,1.7404763722419738,2.85642085313797,3.480250983648002,,,28.43,1.0,4
embed_dim64,1,8,-9.460445432001725,1.2997351378202437,2.5295188784599305,2.3876060712710023,,,50.45,1.0,4
embed_dim64,1,16,-9.158627716507763,1.137269166111946,2.3706165289878847,3.23004624790512,,,53.44,1.0,4
embed_dim64,1,32,-10.910118115767837,1.0505897641181945,2.365616488456726,1.2603560420963913,,,61.53,1.0,4
embed_dim64,1,50,-12.947781865596772,1.0272269767522813,2.319908471107483,0.7742939593076705,,,67.03,1.0,4
embed_dim64,1,100,-17.7964805624634,1.00016974568367,2.280782117843628,2.7997517147039996,,,72.34,1.0,4
embed_dim64,2,4,-4.821930051916279,1.7454853236675263,2.89231107711792,2.5326278769248165,,,27.31,1.0,4
embed_dim64,2,8,-7.910813690442592,1.3047851902246475,2.6004840445518496,3.810911127026193,,,41.66,1.0,4
embed_dim64,2,16,-9.432197440061719,1.132502368092537,2.313681640625,2.9394728554296305,,,80.54,0.96,4
embed_dim64,2,32,-19.925858399495482,1.0803502357006074,2.309169445037842,2.1442151795281097,,,275.75,0.55,4
embed_dim64,2,50,-36.600967680551115,1.3153675717115403,2.848710820674896,3.035734340849519,,,445.75,0.13,4
embed_dim64,2,100,-64.31453816510736,1.088234087228775,2.5078697419166565,2.11110376817286,,,500.0,0.0,4
embed_dim64,3,4,-5.236715694013983,1.7113175904750824,2.8871726322174074,2.717231950778514,,,27.05,1.0,4
embed_dim64,3,8,-7.779854016453028,1.2964673161506652,2.58682648897171,1.290616195348557,,,41.57,1.0,4
embed_dim64,3,16,-8.980079879499971,1.140281907916069,2.4147131729125975,1.387051048311405,,,50.15,1.0,4
embed_dim64,3,32,-10.78089492548257,1.064898625612259,2.3180184531211854,1.8330588198662736,,,61.48,1.0,4
embed_dim64,3,50,-12.726062851771712,1.0416068267822265,2.258694219589233,3.5342141146324577,,,69.74,1.0,4
embed_dim64,3,100,-19.135176648944615,1.0102218991518022,2.093478631973267,1.7011739490460605,,,92.9,1.0,4
embed_dim64,4,4,-5.321176901161671,1.7244409132003784,2.860072786808014,2.6100224455515852,,,28.06,1.0,4
embed_dim64,4,8,-8.146423339769244,1.283554534316063,2.560819113254547,1.5348638307116926,,,43.26,1.0,4
embed_dim64,4,16,-9.121770557593555,1.1367146039009095,2.4855043745040892,2.304454785094131,,,50.15,1.0,4
embed_dim64,4,32,-12.5873226762563,1.2723249059915542,2.746792712211609,1.6259637514071072,,,66.8,0.99,4
embed_dim64,4,50,-13.654638379402458,1.0015820580720902,2.287700841426849,1.0309699173226954,,,71.71,1.0,4
embed_dim64,4,100,-19.218858967721463,0.9637963986396789,2.2689508748054505,1.6033495741378516,,,86.46,1.0,4
embed_dim64,5,4,-6.0375519048981365,1.7271734726428987,2.833461480140686,5.494346187971533,,,29.65,1.0,4
embed_dim64,5,8,-14.415097234779969,1.94820894241333,3.926937394142151,2.821758771762252,,,76.36,0.96,4
embed_dim64,5,16,-12.049533212203533,1.1431866669654847,2.501704843044281,1.2704865736025386,,,110.53,0.92,4
embed_dim64,5,32,-26.867495106011628,1.0576026332378388,2.43299387216568,1.640643687453121,,,372.61,0.31,4
embed_dim64,5,50,-42.287521362006665,1.2533260548114777,2.7379783511161806,3.669498606044054,,,478.03,0.07,4
embed_dim64,5,100,-72.61661314487458,1.3076109349727632,3.0790269136428834,3.1332367185220122,,,500.0,0.0,4
embed_dim8,1,4,-6.110207023909315,1.7124147593975068,2.7203600358963014,2.1207485141651703,,,35.23,0.99,4
embed_dim8,1,8,-11.13165741154924,1.3492048960924148,2.559144217967987,2.037948151039891,,,117.77,0.86,4
embed_dim8,1,16,-21.30377043455839,1.2103451615571976,2.673390667438507,1.6598932339204475,,,406.24,0.21,4
embed_dim8,1,32,-33.902391076572236,1.1991848760843278,2.7586624121665952,2.3586276045709385,,,500.0,0.0,4
embed_dim8,1,50,-45.01727090641856,1.1867624980211258,2.772651138305664,2.2473797894407066,,,500.0,0.0,4
embed_dim8,1,100,-75.57155869498848,1.1730920207500457,2.783048839569092,3.2078172225503248,,,500.0,0.0,4
embed_dim8,2,4,-6.038360136812553,1.7457319748401643,2.96282732963562,2.252475558742881,,,42.27,0.98,4
embed_dim8,2,8,-9.834616989996285,1.37401258289814,2.7376830196380615,2.372291840238031,,,110.43,0.91,4
embed_dim8,2,16,-19.85665264453739,1.2661447077989578,2.7870330452919005,1.9146014806823224,,,371.47,0.42,4
embed_dim8,2,32,-33.56023459926248,1.387430738210678,3.2610021233558655,2.0321918746834853,,,473.47,0.11,4
embed_dim8,2,50,-44.25494704253972,1.1139383751153946,2.8928394865989686,2.568840804919228,,,497.91,0.03,4
embed_dim8,2,100,-74.31787631317974,1.0839790195226668,2.9418407607078554,2.3549505586103536,,,500.0,0.0,4
embed_dim8,3,4,-5.948655891399831,1.656864377260208,2.77893602848053,1.7254390557669104,,,29.68,1.0,4
embed_dim8,3,8,-20.192801045896484,3.045362982749939,6.155102474689484,2.9090548780327663,,,94.68,0.92,4
embed_dim8,3,16,-15.156790631283075,1.815121648311615,3.919465358257294,2.9844502106169237,,,81.08,0.97,4
