variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
embed_dim128,1,4,-945.6104870083432,,,,54.359687614440915,,1024.0,0.0
embed_dim128,1,8,-782.474684578677,,,,40.893911027908324,,1024.0,0.0
embed_dim128,1,16,-570.8063570679476,,,,28.957597891489666,,1024.0,0.0
embed_dim128,1,32,-369.85838242967924,,,,18.088693563143412,,1024.0,0.0
embed_dim128,1,50,-285.27318715614575,,,,13.605616052945456,,1024.0,0.0
embed_dim128,1,100,-188.18842969002824,,,,8.32824822603646,8.0,990.1333333333333,0.03333333333333333
embed_dim128,2,4,-895.9087731533995,,,,43.39255326588948,,1024.0,0.0
embed_dim128,2,8,-690.2805991984903,,,,31.69228849411011,,1024.0,0.0
embed_dim128,2,16,-480.83397302304706,,,,22.174185911814373,,1024.0,0.0
embed_dim128,2,32,-309.32805171671015,,,,13.382163286209106,,1024.0,0.0
embed_dim128,2,50,-260.8103609587997,,,,11.01132196187973,,1024.0,0.0
embed_dim128,2,100,-171.29049504368257,,,,6.901976076761882,803.5,1016.65,0.03333333333333333
embed_dim128,3,4,-811.7824724081904,,,,42.883331362406416,,1024.0,0.0
embed_dim128,3,8,-603.9790609719543,,,,32.232684977849324,366.0,1002.0666666666667,0.03333333333333333
embed_dim128,3,16,-435.2290768729523,,,,22.46084762016932,423.0,913.8166666666667,0.18333333333333332
embed_dim128,3,32,-173.25338868924106,,,,6.379327444235484,314.34090909090907,503.5833333333333,0.7333333333333333
embed_dim128,3,50,-93.0531167001153,,,,4.498969995975495,250.11111111111111,327.5,0.9
embed_dim128,3,100,-7.1985756132441265,,,,2.9752853512763977,63.05,63.05,1.0
embed_dim128,4,4,-945.5693496013681,,,,52.36213976542155,,1024.0,0.0
embed_dim128,4,8,-800.8549921004723,,,,43.1342357635498,,1024.0,0.0
embed_dim128,4,16,-618.5382400993258,,,,34.66108903884888,,1024.0,0.0
embed_dim128,4,32,-449.80933089380466,,,,27.654095760981242,,1024.0,0.0
embed_dim128,4,50,-364.88536227370304,,,,24.538198486963907,,1024.0,0.0
embed_dim128,4,100,-246.57909651889156,,,,18.411628862222035,401.0,1013.6166666666667,0.016666666666666666
embed_dim128,5,4,-834.1597238368045,,,,40.76839173634847,,1024.0,0.0
embed_dim128,5,8,-593.4876043384273,,,,28.9337100982666,,1024.0,0.0
embed_dim128,5,16,-454.306967648305,,,,23.884467983245848,,1024.0,0.0
embed_dim128,5,32,-310.8118139165143,,,,17.238506468137107,511.2857142857143,964.1833333333333,0.11666666666666667
embed_dim128,5,50,-198.95404808881383,,,,10.850858998298644,486.16,799.9,0.4166666666666667
embed_dim128,5,100,-61.83471923852339,,,,3.661758573849996,333.22222222222223,402.3,0.9
embed_dim16,1,4,-940.7121351122856,,,,50.43913984298706,,1024.0,0.0
embed_dim16,1,8,-752.4930544512968,,,,37.444156106313066,,1024.0,0.0
