config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,0,-633.3331054747105,1024,False,,,,32.35148239135742,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,1,-649.8444859683514,1024,False,,,,32.17547607421875,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,2,-734.4183057397604,1024,False,,,,33.76502227783203,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,3,-587.7631072402,1024,False,,,,28.205034255981445,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,4,-614.4090775251389,1024,False,,,,28.39097023010254,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,5,-656.8619714081287,1024,False,,,,31.33404541015625,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,6,-579.9779262840748,1024,False,,,,29.01241111755371,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,7,-632.6868340075016,1024,False,,,,31.136751174926758,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,8,-636.5659259557724,1024,False,,,,30.288169860839844,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,9,-622.9968756437302,1024,False,,,,31.848642349243164,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,10,-706.094953507185,1024,False,,,,34.1207160949707,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,11,-566.9258918762207,1024,False,,,,27.474496841430664,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,12,-680.8721246421337,1024,False,,,,32.49268341064453,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,13,-644.7607899904251,1024,False,,,,31.375383377075195,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,14,-792.5619171261787,1024,False,,,,38.07678985595703,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,15,-619.0487117469311,1024,False,,,,32.29831314086914,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,16,-638.5362825095654,1024,False,,,,31.072769165039062,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,17,-696.6724673807621,1024,False,,,,33.428218841552734,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,18,-603.9732114374638,1024,False,,,,29.23360824584961,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,0,19,-575.2863928973675,1024,False,,,,30.28342056274414,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,0,-688.8000022768974,1024,False,,,,32.70547103881836,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,1,-618.44406914711,1024,False,,,,29.69631004333496,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,2,-661.7154044508934,1024,False,,,,30.548320770263672,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,3,-683.8158674538136,1024,False,,,,33.777286529541016,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,4,-590.1190946102142,1024,False,,,,29.053787231445312,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,5,-778.7855897247791,1024,False,,,,38.813682556152344,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,6,-626.1313627660275,1024,False,,,,29.412866592407227,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,7,-643.5099860131741,1024,False,,,,33.167198181152344,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,8,-688.4215313792229,1024,False,,,,33.73792266845703,
embedding_scaling_pursuit_evasion_100agents_ppo,embed_dim32,1,100,4,1,9,-679.3776897192001,1024,False,,,,33.22377014160156,
