config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,0,-218.37765431404114,500,False,42.19721984863281,47.709556579589844,30.200976848602295,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,1,-208.42793530225754,500,False,38.364261627197266,45.913795471191406,30.20059061050415,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,2,-209.02301582694054,500,False,45.41191101074219,58.08976745605469,39.64422035217285,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,3,-207.84907487034798,500,False,41.524593353271484,64.81165313720703,30.767359018325806,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,4,-205.35115379095078,500,False,40.1917724609375,51.19648361206055,41.3655424118042,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,5,-212.7214605808258,500,False,42.03536605834961,54.20710372924805,29.61026930809021,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,6,-205.97497642040253,500,False,40.74751663208008,51.18149948120117,26.26912760734558,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,7,-210.78618815541267,500,False,37.365142822265625,52.299560546875,52.647318840026855,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,8,-223.09814780950546,500,False,41.47166442871094,61.24205017089844,34.653791666030884,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,9,-206.96490156650543,500,False,47.74592971801758,59.20716857910156,35.97249484062195,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,10,-203.0383533835411,500,False,43.615203857421875,61.75151062011719,29.163068532943726,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,11,-210.7635612487793,500,False,43.68112564086914,51.14252853393555,33.87267255783081,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,12,-200.44396948814392,500,False,44.207698822021484,62.362545013427734,37.819079875946045,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,13,-201.63461688160896,500,False,49.57383346557617,67.0892333984375,33.71771001815796,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,14,-209.03722921013832,500,False,43.86521911621094,56.58952713012695,33.678553104400635,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,15,-210.5540398657322,500,False,40.98987579345703,60.05121994018555,30.8244366645813,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,16,-204.9894381761551,500,False,41.853450775146484,62.77510452270508,35.26312446594238,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,17,-206.39562103152275,500,False,42.97065353393555,56.412132263183594,38.64427995681763,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,18,-224.0892246067524,500,False,44.864501953125,60.93756866455078,33.080355167388916,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,19,-202.1382649242878,500,False,43.01065444946289,54.613525390625,33.55144643783569,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,20,-207.62767374515533,500,False,36.499420166015625,49.00638198852539,22.609527349472046,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,21,-198.3656671643257,500,False,32.052703857421875,46.933082580566406,41.6473388671875,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,22,-209.23457556962967,500,False,41.30620193481445,58.51823425292969,38.62454080581665,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,23,-207.57684636116028,500,False,42.53120803833008,55.17449188232422,33.862093687057495,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,24,-208.98267206549644,500,False,39.12968444824219,57.886417388916016,25.83025074005127,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,25,-204.11902222037315,500,False,42.23759078979492,53.11079025268555,38.11187982559204,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,26,-208.5638672709465,500,False,39.1702766418457,65.73130798339844,25.894372701644897,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,27,-217.89151203632355,500,False,39.6192626953125,49.5778923034668,42.09681272506714,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,28,-217.7827304005623,500,False,39.05302047729492,47.74376678466797,43.92414855957031,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,29,-202.71936789155006,500,False,45.58882522583008,55.85891342163086,43.35330009460449,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,30,-222.17285975813866,500,False,44.78462219238281,66.47319030761719,37.783607482910156,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,31,-227.28674864768982,500,False,46.093753814697266,63.219932556152344,32.749691009521484,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,32,-211.7495741546154,500,False,39.28635025024414,55.347511291503906,32.440194606781006,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,33,-209.51461827754974,500,False,39.6724739074707,51.86785888671875,38.21139144897461,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,34,-212.22049725055695,500,False,42.84763717651367,54.7519416809082,39.050700187683105,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,35,-205.61726197600365,500,False,40.044864654541016,62.26506423950195,47.268707275390625,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,36,-217.95389845967293,500,False,46.7299919128418,61.429901123046875,36.46501398086548,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,37,-208.22545897960663,500,False,38.72813034057617,52.405799865722656,26.024250507354736,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,38,-205.68053084611893,500,False,42.227413177490234,62.27230453491211,26.27522313594818,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,39,-216.68096014857292,500,False,37.34450149536133,55.652259826660156,28.61703133583069,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,40,-195.42621955275536,500,False,44.603702545166016,61.93944549560547,33.765875816345215,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,41,-214.1822967529297,500,False,44.38962936401367,64.92010498046875,39.0907940864563,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,42,-198.1153949201107,500,False,42.7600212097168,58.325443267822266,28.837621212005615,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,43,-214.5571026802063,500,False,45.32762145996094,58.97679138183594,33.17503118515015,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,44,-215.32333427667618,500,False,40.827327728271484,57.343143463134766,43.02229356765747,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,45,-216.84556284546852,500,False,42.2645263671875,58.014556884765625,26.843174695968628,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,46,-213.91522732377052,500,False,45.714874267578125,57.785343170166016,34.049628257751465,,
embedding_scaling_rendezvous_100agents_ppo,embed_dim4,1,100,4,0,47,-224.70527988672256,500,False,45.0252799987793,57.47140884399414,44.50278282165527,,
