config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,0,-650.4300500154495,1024,False,,,,43.261390686035156,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,1,-563.353105738759,1024,False,,,,34.51411437988281,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,2,-599.0279077589512,1024,False,,,,32.20492935180664,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,3,-522.7893487736583,1024,False,,,,23.426025390625,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,4,-661.7603947669268,1024,False,,,,40.316261291503906,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,5,-562.6119926571846,1024,False,,,,32.77262496948242,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,6,-620.7216339111328,1024,False,,,,25.510339736938477,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,7,-602.3951585739851,1024,False,,,,32.158416748046875,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,8,-574.6264436393976,1024,False,,,,40.92850112915039,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,9,-563.3277047723532,1024,False,,,,40.734134674072266,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,10,-636.9580082446337,1024,False,,,,24.552499771118164,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,11,-588.6120556890965,1024,False,,,,21.112651824951172,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,12,-615.3544865623116,1024,False,,,,42.34852981567383,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,13,-562.5722959786654,1024,False,,,,27.54732322692871,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,14,-525.3904639780521,1024,False,,,,30.536823272705078,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,15,-586.4771328121424,1024,False,,,,25.131202697753906,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,16,-569.4967395961285,1024,False,,,,35.42255783081055,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,17,-560.4866849929094,1024,False,,,,24.780187606811523,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,18,-601.5710408836603,1024,False,,,,30.678054809570312,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,19,-610.0991325080395,1024,False,,,,33.569549560546875,
embedding_scaling_pursuit_evasion_16agents_ppo,embed_dim4,1,16,4,0,20,-697.2342926561832,1024,False,,,,22.982553482055664,
