config,metric,point,ci_low,ci_high
embed_dim128,Median,0.6266568648264219,0.3146636277121494,0.832448721946634
embed_dim128,IQM,0.752165883988725,0.23217715546493742,0.8510147385271468
embed_dim128,Mean,0.6266568648264219,0.3146636277121494,0.832448721946634
embed_dim128,Optimality Gap,0.3733431351735781,0.167551278053366,0.6853363722878506
embed_dim16,Median,0.8385915216511343,0.7379928594875356,0.9391901838147328
embed_dim16,IQM,0.8494518166190863,0.6974664936240708,0.966465149951672
embed_dim16,Mean,0.8385915216511343,0.7379928594875356,0.9391901838147328
embed_dim16,Optimality Gap,0.16140847834886574,0.06080981618526715,0.26200714051246443
embed_dim32,Median,0.9370827178012151,0.8839936335179264,0.987393972201833
embed_dim32,IQM,0.9464161112698942,0.8602684771906524,0.9908647944978002
embed_dim32,Mean,0.9370827178012151,0.8839936335179264,0.987393972201833
embed_dim32,Optimality Gap,0.0629172821987849,0.012606027798166997,0.11600636648207363
embed_dim4,Median,0.4168524959817036,0.1271638447107492,0.706541147252658
embed_dim4,IQM,0.43046675183120514,0.00709541142213868,0.7541972383453636
embed_dim4,Mean,0.4168524959817036,0.1271638447107492,0.706541147252658
embed_dim4,Optimality Gap,0.5831475040182964,0.29345885274734196,0.8728361552892507
embed_dim64,Median,0.9104065505472511,0.8188474239295369,0.9988006011949218
embed_dim64,IQM,0.9276460757403685,0.775377811068222,0.9996697203092898
embed_dim64,Mean,0.9104065505472511,0.8188474239295369,0.9988006011949218
embed_dim64,Optimality Gap,0.08959344945274894,0.0011993988050782445,0.1811525760704631
embed_dim8,Median,0.5968459222854435,0.30162317251315224,0.8920686720577349
embed_dim8,IQM,0.6474262516949986,0.1721961399915066,0.9597181588056176
embed_dim8,Mean,0.5968459222854435,0.30162317251315224,0.8920686720577349
embed_dim8,Optimality Gap,0.40315407771455647,0.10793132794226512,0.6983768274868478
