variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi1_w128,1,4,-5.86860813064035,1.5795890760421754,2.807595844268799,3.7396802189853044,,,29.44,1.0
phi1_w128,1,8,-7.6326447509415445,0.9661793053150177,2.7079142928123474,1.1895126091549173,,,40.74,1.0
phi1_w128,1,16,-9.360175930615515,0.6868259221315384,2.7721124577522276,1.1876755161471373,,,49.67,1.0
phi1_w128,1,32,-10.68755645506084,0.5369843584299088,2.7767518734931946,0.8978558064198296,,,53.81,1.0
phi1_w128,1,50,-12.314429649710656,0.4882239159941673,2.7125871777534485,0.82076637055818,,,58.66,1.0
phi1_w128,1,100,-16.147400451637804,0.4408710080385208,2.7009525012969973,0.8003550971530144,,,65.83,1.0
phi1_w128,2,4,-6.063012788519263,1.6586387491226195,2.847170214653015,2.426201191395521,,,29.64,1.0
phi1_w128,2,8,-7.525252849943936,1.2277992737293244,2.7393169379234314,2.256287979306653,,,39.46,1.0
phi1_w128,2,16,-9.397334078717977,1.0441750860214234,2.802109444141388,1.1549236591067165,,,48.13,1.0
phi1_w128,2,32,-11.116046821288764,0.935092602968216,2.6554583597183226,2.1685021655815944,,,52.89,1.0
phi1_w128,2,50,-12.971238674633206,0.9157436549663543,2.792249629497528,1.6159791865924373,,,56.12,1.0
phi1_w128,2,100,-17.116062407642602,0.8745765852928161,2.7741744804382322,2.2179290099192412,,,61.82,1.0
phi1_w128,3,4,-5.903300777766853,1.6858646845817566,2.920690257549286,2.5679554076306523,,,29.59,1.0
phi1_w128,3,8,-8.416390480613336,1.1875761145353316,2.758607828617096,2.8361357039608994,,,42.58,1.0
phi1_w128,3,16,-9.737489561978727,1.0075400221347808,2.724188005924225,1.5832097493635957,,,49.37,1.0
phi1_w128,3,32,-11.578337523490191,0.9181800103187561,2.7499207353591917,1.7449484274728457,,,55.56,1.0
phi1_w128,3,50,-13.452254811115562,0.8934150272607804,2.755065093040466,1.1508405767113903,,,59.41,1.0
phi1_w128,3,100,-17.431893517896533,0.8696657156944275,2.7381167459487914,2.0803047100477854,,,64.94,1.0
phi1_w128,4,4,-6.422685219012201,1.622960945367813,2.846573395729065,2.7916009808611126,,,31.07,1.0
phi1_w128,4,8,-7.645460465252399,1.042194392681122,2.642853486537933,2.0635829327080866,,,39.97,1.0
phi1_w128,4,16,-9.085542057966814,0.7920283675193787,2.809025568962097,1.3863705893658334,,,47.56,1.0
phi1_w128,4,32,-10.808567789588123,0.6253878006339073,2.816104989051819,1.981877840628731,,,52.94,1.0
phi1_w128,4,50,-12.124132271409035,0.5534007629752159,2.8274327397346495,1.5116331038670614,,,56.35,1.0
phi1_w128,4,100,-15.211141098067165,0.48776129335165025,2.839179801940918,0.3386102752815233,,,59.71,1.0
phi1_w128,5,4,-6.251453108224086,1.6569061267375946,2.848027729988098,2.8124051433056594,,,30.66,1.0
phi1_w128,5,8,-7.454874863317237,1.1525539451837539,2.7315145778656005,2.154640430030413,,,39.99,1.0
phi1_w128,5,16,-9.479112426862121,0.9125610363483428,2.603436071872711,1.6180650417319702,,,48.37,1.0
phi1_w128,5,32,-11.209433289654553,0.8493429481983185,2.5114081072807313,0.7885565281413437,,,57.21,1.0
phi1_w128,5,50,-13.364633985944092,0.811855850815773,2.3201622056961058,1.6294332400416953,,,70.25,1.0
phi1_w128,5,100,-20.21585444830358,0.730712680220604,2.2337407279014587,1.4523714610639842,,,114.87,1.0
phi1_w32,1,4,-5.99206417996902,1.6877964055538177,2.9894395446777344,4.279570386144332,,,29.46,1.0
phi1_w32,1,8,-8.067337111793458,1.081118301153183,2.735871148109436,1.5710093409987167,,,41.15,1.0
phi1_w32,1,16,-9.233857554784045,0.8677479362487793,2.802052364349365,1.2743983383725572,,,46.64,1.0
phi1_w32,1,32,-11.242919038049877,0.7456348723173142,2.7606356930732727,1.752723610580142,,,53.62,1.0
phi1_w32,1,50,-13.066143382415175,0.7018220871686935,2.808504276275635,1.0412897040747107,,,56.82,1.0
phi1_w32,1,100,-16.329768000915646,0.6704621058702469,2.749494755268097,0.8636080231019995,,,59.9,1.0
phi1_w32,2,4,-6.206285294843838,1.606291913986206,2.749974510669708,1.3352616505417974,,,30.22,1.0
phi1_w32,2,8,-7.678629127247259,1.1584074401855469,2.767537670135498,2.5743739218777044,,,39.98,1.0
phi1_w32,2,16,-8.963461647313089,0.9124305945634842,2.6287323379516603,1.1971369586826768,,,46.91,1.0
phi1_w32,2,32,-10.708700010683387,0.8059085327386856,2.7713169145584104,1.60025948000286,,,51.66,1.0
phi1_w32,2,50,-12.142201525084674,0.7552911514043807,2.72703138589859,0.7158754433736205,,,55.71,1.0
phi1_w32,2,100,-15.1998819450289,0.7324320566654205,2.796151933670044,1.188317337126471,,,58.59,1.0
phi1_w32,3,4,-6.079724994506687,1.6237644684314727,2.6356427478790283,3.497250834852457,,,31.32,1.0
phi1_w32,3,8,-7.992062338134274,1.2679312175512314,2.68430116891861,2.171364602134563,,,41.88,1.0
phi1_w32,3,16,-9.387915088888258,1.0845946204662322,2.6193295168876647,2.422434597683605,,,48.71,1.0
phi1_w32,3,32,-10.741678579486907,1.0139387780427933,2.6593093633651734,1.7730456787289586,,,53.5,1.0
phi1_w32,3,50,-12.007012415006757,0.9914907073974609,2.581007444858551,2.6811900673106313,,,56.45,1.0
phi1_w32,3,100,-15.738550727218389,0.9665331137180329,2.452902014255524,1.2152645918846132,,,62.12,1.0
phi1_w32,4,4,-6.350324076805264,1.6639319503307342,2.9211580109596254,2.620076196137816,,,31.02,1.0
phi1_w32,4,8,-8.43016663703136,0.9387655168771744,2.801721510887146,0.8435438049538061,,,43.16,1.0
phi1_w32,4,16,-9.897634865818546,0.6450779563188553,2.774903814792633,0.8390870590676787,,,50.96,1.0
phi1_w32,4,32,-11.409440815988928,0.49502949029207227,2.785600383281708,0.9651630306067819,,,55.55,1.0
phi1_w32,4,50,-12.855035570971667,0.45456787943840027,2.8699259614944457,0.7641041049818043,,,58.75,1.0
phi1_w32,4,100,-16.459209855012595,0.41193115174770356,2.8209610557556153,0.4904046307162847,,,64.09,1.0
phi1_w32,5,4,-5.957568743918091,1.6252591943740844,2.8391725993156434,1.8530333289550618,,,29.55,1.0
phi1_w32,5,8,-7.691051943665371,1.1197043359279633,2.6798907828330996,1.6218712155881803,,,39.64,1.0
phi1_w32,5,16,-8.755551805645228,0.956134227514267,2.6354632568359375,1.863621146575897,,,47.31,1.0
