config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,0,-4.5529561303555965,28,True,1.4029936790466309,2.4906277656555176,0.8184644281864166,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,1,-6.151552259922028,31,True,1.5384693145751953,2.816251516342163,0.9306702464818954,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,2,-5.505379336886108,28,True,1.3818610906600952,2.4581947326660156,0.8272497393190861,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,3,-6.74780054576695,33,True,1.2789602279663086,2.2897651195526123,0.7587682418525219,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,4,-8.460044198669493,36,True,1.9266058206558228,3.43203067779541,1.2031890749931335,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,5,-6.031612032093108,33,True,1.769186019897461,3.076263427734375,1.078286737203598,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,6,-9.035076106898487,36,True,2.2707862854003906,4.229071617126465,1.261731281876564,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,7,-7.274945909157395,34,True,1.174068808555603,2.2238247394561768,0.7322226390242577,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,8,-4.228466761298478,24,True,1.866024374961853,3.4060237407684326,1.2180981785058975,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,9,-6.944274288602173,32,True,1.3180440664291382,2.552309513092041,0.7884019054472446,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,10,-4.697614327073097,27,True,1.3062928915023804,2.243955612182617,0.770120307803154,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,11,-8.171779581345618,33,True,1.7747074365615845,3.080962896347046,1.1545565128326416,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,12,-5.692961746826768,26,True,1.667420744895935,2.790916919708252,1.0981342047452927,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,13,-7.764345700852573,32,True,1.70340096950531,2.995901346206665,1.019861213862896,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,14,-7.673706558533013,33,True,1.5296937227249146,2.6916565895080566,0.9644217044115067,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,15,-2.6793102715164423,18,True,1.8625274896621704,3.413999080657959,1.1856756508350372,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,16,-3.52905392087996,20,True,1.6560579538345337,2.7757229804992676,1.0260533541440964,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,17,-3.437147917225957,23,True,1.790642261505127,2.9574339389801025,49.63722801208496,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,18,-3.5610090186819434,21,True,2.1857025623321533,3.553460121154785,1.3393276184797287,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,19,-10.450582567602396,40,True,1.7588152885437012,3.3505280017852783,1.1030241176486015,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,20,-4.643953698687255,27,True,1.6998807191848755,2.918238639831543,1.0906317457556725,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,21,-3.8032397143542767,23,True,2.097076654434204,3.750720500946045,1.2519586086273193,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,22,-7.787799224257469,36,True,1.1186845302581787,2.0007081031799316,0.6775033809244633,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,23,-3.4090780839323997,23,True,1.9081190824508667,3.066694736480713,1.240200936794281,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,24,-7.053101681172848,31,True,2.49580454826355,4.40187931060791,1.5048011541366577,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,25,-5.7238627057522535,27,True,2.067549467086792,3.3166751861572266,1.3139191418886185,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,26,-7.256563195958734,32,True,1.6450906991958618,2.9617366790771484,1.0244376584887505,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,27,-5.909812605008483,27,True,1.3383384943008423,2.4071969985961914,0.7994419559836388,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,28,-12.440149787813425,47,True,1.3147393465042114,2.3497519493103027,0.7805489748716354,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,29,-7.924133153632283,37,True,1.1170145273208618,2.055126428604126,49.36566925048828,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,30,-6.985302644781768,33,True,1.1898008584976196,2.1520843505859375,0.738276794552803,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,31,-7.519476542249322,36,True,1.8847750425338745,3.25781512260437,1.1403501704335213,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,32,-3.9464532770216465,24,True,2.2779688835144043,4.120182991027832,1.4019860625267029,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,33,-3.8226724630221725,26,True,1.6049610376358032,2.7650833129882812,36.95681095123291,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,34,-6.608815565705299,30,True,1.875359058380127,3.2842814922332764,1.1227103844285011,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,35,-6.851725158281624,31,True,1.8401161432266235,3.249068260192871,1.1173839271068573,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,36,-2.1410258915275335,19,True,1.3545265197753906,2.6346092224121094,0.8650662899017334,,
architecture_scalability_rendezvous_16agents,phi1_w32,1,16,4,0,37,-8.69414510205388,36,True,1.4445549249649048,2.647373676300049,37.1656813621521,,
